"BLOCK","NAME","GQ_HH","GQ_Inst","GQ_Inst_Cor","GQ_Inst_Juv","GQ_Inst_Nur","GQ_Inst_Oth","GQ_Non","GQ_Non_Uni","GQ_Non_Mil","GQ_Non_Oth"
410192000004058,"Block 4058, Block Group 4, Census Tract 2000, Douglas County, Oregon",20,0,0,0,0,0,20,0,0,20
410290001002009,"Block 2009, Block Group 2, Census Tract 1, Jackson County, Oregon",12,0,0,0,0,0,12,0,0,12
410290001002012,"Block 2012, Block Group 2, Census Tract 1, Jackson County, Oregon",9,0,0,0,0,0,9,0,0,9
410319602021021,"Block 1021, Block Group 1, Census Tract 9602.02, Jefferson County, Oregon",13,0,0,0,0,0,13,0,0,13
410290011002016,"Block 2016, Block Group 2, Census Tract 11, Jackson County, Oregon",7,0,0,0,0,0,7,0,0,7
410279501001050,"Block 1050, Block Group 1, Census Tract 9501, Hood River County, Oregon",1,0,0,0,0,0,1,0,0,1
410259601011004,"Block 1004, Block Group 1, Census Tract 9601.01, Harney County, Oregon",12,0,0,0,0,0,12,0,0,12
410259601011017,"Block 1017, Block Group 1, Census Tract 9601.01, Harney County, Oregon",9,0,0,0,0,0,9,0,0,9
410192000004076,"Block 4076, Block Group 4, Census Tract 2000, Douglas County, Oregon",69,0,0,0,0,0,69,0,0,69
410333611023025,"Block 3025, Block Group 3, Census Tract 3611.02, Josephine County, Oregon",6,0,0,0,0,0,6,0,0,6
410279504002005,"Block 2005, Block Group 2, Census Tract 9504, Hood River County, Oregon",5,0,0,0,0,0,5,0,0,5
410279504002015,"Block 2015, Block Group 2, Census Tract 9504, Hood River County, Oregon",6,0,0,0,0,0,6,0,0,6
410333603003005,"Block 3005, Block Group 3, Census Tract 3603, Josephine County, Oregon",9,0,0,0,0,0,9,0,0,9
410319602021030,"Block 1030, Block Group 1, Census Tract 9602.02, Jefferson County, Oregon",20,0,0,0,0,0,20,0,0,20
410319602021044,"Block 1044, Block Group 1, Census Tract 9602.02, Jefferson County, Oregon",8,0,0,0,0,0,8,0,0,8
410290011003001,"Block 3001, Block Group 3, Census Tract 11, Jackson County, Oregon",19,0,0,0,0,0,19,0,0,19
410290011003004,"Block 3004, Block Group 3, Census Tract 11, Jackson County, Oregon",1,0,0,0,0,0,1,0,0,1
410290011004001,"Block 4001, Block Group 4, Census Tract 11, Jackson County, Oregon",7,0,0,0,0,0,7,0,0,7
410279501002025,"Block 2025, Block Group 2, Census Tract 9501, Hood River County, Oregon",15,0,0,0,0,0,15,0,0,15
410333611011011,"Block 1011, Block Group 1, Census Tract 3611.01, Josephine County, Oregon",6,0,0,0,0,0,6,0,0,6
410333604001013,"Block 1013, Block Group 1, Census Tract 3604, Josephine County, Oregon",6,0,0,0,0,0,6,0,0,6
410290012001046,"Block 1046, Block Group 1, Census Tract 12, Jackson County, Oregon",2,0,0,0,0,0,2,0,0,2
410290012001053,"Block 1053, Block Group 1, Census Tract 12, Jackson County, Oregon",8,0,0,0,0,0,8,0,0,8
410279501003008,"Block 3008, Block Group 3, Census Tract 9501, Hood River County, Oregon",14,0,0,0,0,0,14,0,0,14
410279501003014,"Block 3014, Block Group 3, Census Tract 9501, Hood River County, Oregon",30,0,0,0,0,0,30,0,0,30
410290016021007,"Block 1007, Block Group 1, Census Tract 16.02, Jackson County, Oregon",3,0,0,0,0,0,3,0,0,3
410290001002076,"Block 2076, Block Group 2, Census Tract 1, Jackson County, Oregon",11,0,0,0,0,0,11,0,0,11
410290002033012,"Block 3012, Block Group 3, Census Tract 2.03, Jackson County, Oregon",3,0,0,0,0,0,3,0,0,3
410290003001000,"Block 1000, Block Group 1, Census Tract 3, Jackson County, Oregon",107,0,0,0,0,0,107,0,0,107
410333612021023,"Block 1023, Block Group 1, Census Tract 3612.02, Josephine County, Oregon",7,0,0,0,0,0,7,0,0,7
410290012002018,"Block 2018, Block Group 2, Census Tract 12, Jackson County, Oregon",8,0,0,0,0,0,8,0,0,8
410290012003019,"Block 3019, Block Group 3, Census Tract 12, Jackson County, Oregon",13,0,0,0,0,0,13,0,0,13
410279501002030,"Block 2030, Block Group 2, Census Tract 9501, Hood River County, Oregon",2,0,0,0,0,0,2,0,0,2
410333611013016,"Block 3016, Block Group 3, Census Tract 3611.01, Josephine County, Oregon",166,42,0,0,42,0,124,0,0,124
410333611021007,"Block 1007, Block Group 1, Census Tract 3611.02, Josephine County, Oregon",10,0,0,0,0,0,10,0,0,10
410333611022007,"Block 2007, Block Group 2, Census Tract 3611.02, Josephine County, Oregon",4,0,0,0,0,0,4,0,0,4
410290002012015,"Block 2015, Block Group 2, Census Tract 2.01, Jackson County, Oregon",19,0,0,0,0,0,19,0,0,19
410290003003000,"Block 3000, Block Group 3, Census Tract 3, Jackson County, Oregon",13,0,0,0,0,0,13,0,0,13
410290003004013,"Block 4013, Block Group 4, Census Tract 3, Jackson County, Oregon",18,0,0,0,0,0,18,0,0,18
410290004032000,"Block 2000, Block Group 2, Census Tract 4.03, Jackson County, Oregon",3,0,0,0,0,0,3,0,0,3
410333611022027,"Block 2027, Block Group 2, Census Tract 3611.02, Josephine County, Oregon",8,0,0,0,0,0,8,0,0,8
410192100001331,"Block 1331, Block Group 1, Census Tract 2100, Douglas County, Oregon",10,0,0,0,0,0,10,0,0,10
410192100001332,"Block 1332, Block Group 1, Census Tract 2100, Douglas County, Oregon",4,0,0,0,0,0,4,0,0,4
410192100001334,"Block 1334, Block Group 1, Census Tract 2100, Douglas County, Oregon",36,0,0,0,0,0,36,0,0,36
410192100001335,"Block 1335, Block Group 1, Census Tract 2100, Douglas County, Oregon",4,0,0,0,0,0,4,0,0,4
410290002021011,"Block 1011, Block Group 1, Census Tract 2.02, Jackson County, Oregon",49,6,6,0,0,0,43,0,0,43
410290002021016,"Block 1016, Block Group 1, Census Tract 2.02, Jackson County, Oregon",3,0,0,0,0,0,3,0,0,3
410290004033009,"Block 3009, Block Group 3, Census Tract 4.03, Jackson County, Oregon",10,0,0,0,0,0,10,0,0,10
410290004041000,"Block 1000, Block Group 1, Census Tract 4.04, Jackson County, Oregon",4,0,0,0,0,0,4,0,0,4
410290004041005,"Block 1005, Block Group 1, Census Tract 4.04, Jackson County, Oregon",7,0,0,0,0,0,7,0,0,7
410290004042005,"Block 2005, Block Group 2, Census Tract 4.04, Jackson County, Oregon",6,0,0,0,0,0,6,0,0,6
410290013013000,"Block 3000, Block Group 3, Census Tract 13.01, Jackson County, Oregon",7,0,0,0,0,0,7,0,0,7
410290013013035,"Block 3035, Block Group 3, Census Tract 13.01, Jackson County, Oregon",68,0,0,0,0,0,68,0,0,68
410279502013036,"Block 3036, Block Group 3, Census Tract 9502.01, Hood River County, Oregon",6,0,0,0,0,0,6,0,0,6
410279502013037,"Block 3037, Block Group 3, Census Tract 9502.01, Hood River County, Oregon",5,0,0,0,0,0,5,0,0,5
410390010022001,"Block 2001, Block Group 2, Census Tract 10.02, Lane County, Oregon",37,0,0,0,0,0,37,0,0,37
410390010022008,"Block 2008, Block Group 2, Census Tract 10.02, Lane County, Oregon",2,0,0,0,0,0,2,0,0,2
410333606013037,"Block 3037, Block Group 3, Census Tract 3606.01, Josephine County, Oregon",40,0,0,0,0,0,40,0,0,40
410390011013029,"Block 3029, Block Group 3, Census Tract 11.01, Lane County, Oregon",5,0,0,0,0,0,5,0,0,5
410359711002024,"Block 2024, Block Group 2, Census Tract 9711, Klamath County, Oregon",8,0,0,0,0,0,8,0,0,8
410359711003020,"Block 3020, Block Group 3, Census Tract 9711, Klamath County, Oregon",7,0,0,0,0,0,7,0,0,7
410390017003008,"Block 3008, Block Group 3, Census Tract 17, Lane County, Oregon",19,0,0,0,0,0,19,0,0,19
410390018011016,"Block 1016, Block Group 1, Census Tract 18.01, Lane County, Oregon",25,0,0,0,0,0,25,0,0,25
410390018011020,"Block 1020, Block Group 1, Census Tract 18.01, Lane County, Oregon",18,0,0,0,0,0,18,0,0,18
410390010023002,"Block 3002, Block Group 3, Census Tract 10.02, Lane County, Oregon",19,0,0,0,0,0,19,0,0,19
410359701004521,"Block 4521, Block Group 4, Census Tract 9701, Klamath County, Oregon",23,0,0,0,0,0,23,0,0,23
410390011014015,"Block 4015, Block Group 4, Census Tract 11.01, Lane County, Oregon",7,0,0,0,0,0,7,0,0,7
410390007021099,"Block 1099, Block Group 1, Census Tract 7.02, Lane County, Oregon",30,9,0,9,0,0,21,0,0,21
410390004034009,"Block 4009, Block Group 4, Census Tract 4.03, Lane County, Oregon",6,0,0,0,0,0,6,0,0,6
410359711002044,"Block 2044, Block Group 2, Census Tract 9711, Klamath County, Oregon",11,0,0,0,0,0,11,0,0,11
410359711003005,"Block 3005, Block Group 3, Census Tract 9711, Klamath County, Oregon",1,0,0,0,0,0,1,0,0,1
410390012022009,"Block 2009, Block Group 2, Census Tract 12.02, Lane County, Oregon",68,0,0,0,0,0,68,0,0,68
410390007073019,"Block 3019, Block Group 3, Census Tract 7.07, Lane County, Oregon",6,0,0,0,0,0,6,0,0,6
410290005021013,"Block 1013, Block Group 1, Census Tract 5.02, Jackson County, Oregon",1,0,0,0,0,0,1,0,0,1
410290005021014,"Block 1014, Block Group 1, Census Tract 5.02, Jackson County, Oregon",12,0,0,0,0,0,12,0,0,12
410290010014018,"Block 4018, Block Group 4, Census Tract 10.01, Jackson County, Oregon",9,0,0,0,0,0,9,0,0,9
410390009024004,"Block 4004, Block Group 4, Census Tract 9.02, Lane County, Oregon",4,0,0,0,0,0,4,0,0,4
410390001004015,"Block 4015, Block Group 4, Census Tract 1, Lane County, Oregon",13,0,0,0,0,0,13,0,0,13
410390012023019,"Block 3019, Block Group 3, Census Tract 12.02, Lane County, Oregon",9,0,0,0,0,0,9,0,0,9
410359713002000,"Block 2000, Block Group 2, Census Tract 9713, Klamath County, Oregon",25,0,0,0,0,0,25,0,0,25
410290018013001,"Block 3001, Block Group 3, Census Tract 18.01, Jackson County, Oregon",9,0,0,0,0,0,9,0,0,9
410290024001030,"Block 1030, Block Group 1, Census Tract 24, Jackson County, Oregon",30,0,0,0,0,0,30,0,0,30
410390007062017,"Block 2017, Block Group 2, Census Tract 7.06, Lane County, Oregon",6,0,0,0,0,0,6,0,0,6
410390009034010,"Block 4010, Block Group 4, Census Tract 9.03, Lane County, Oregon",4,0,0,0,0,0,4,0,0,4
410290018021019,"Block 1019, Block Group 1, Census Tract 18.02, Jackson County, Oregon",3,0,0,0,0,0,3,0,0,3
410290018021021,"Block 1021, Block Group 1, Census Tract 18.02, Jackson County, Oregon",6,0,0,0,0,0,6,0,0,6
410290018021029,"Block 1029, Block Group 1, Census Tract 18.02, Jackson County, Oregon",11,0,0,0,0,0,11,0,0,11
410290006032002,"Block 2002, Block Group 2, Census Tract 6.03, Jackson County, Oregon",10,0,0,0,0,0,10,0,0,10
410290006032011,"Block 2011, Block Group 2, Census Tract 6.03, Jackson County, Oregon",15,0,0,0,0,0,15,0,0,15
410290006032014,"Block 2014, Block Group 2, Census Tract 6.03, Jackson County, Oregon",1,0,0,0,0,0,1,0,0,1
410333613022001,"Block 2001, Block Group 2, Census Tract 3613.02, Josephine County, Oregon",6,0,0,0,0,0,6,0,0,6
410359702011779,"Block 1779, Block Group 1, Census Tract 9702.01, Klamath County, Oregon",14,0,0,0,0,0,14,0,0,14
410390003002020,"Block 2020, Block Group 2, Census Tract 3, Lane County, Oregon",17,0,0,0,0,0,17,0,0,17
410390011022030,"Block 2030, Block Group 2, Census Tract 11.02, Lane County, Oregon",24,0,0,0,0,0,24,0,0,24
410390009031009,"Block 1009, Block Group 1, Census Tract 9.03, Lane County, Oregon",10,0,0,0,0,0,10,0,0,10
410359718003059,"Block 3059, Block Group 3, Census Tract 9718, Klamath County, Oregon",8,0,0,0,0,0,8,0,0,8
410359714001000,"Block 1000, Block Group 1, Census Tract 9714, Klamath County, Oregon",1,0,0,0,0,0,1,0,0,1
410359714001003,"Block 1003, Block Group 1, Census Tract 9714, Klamath County, Oregon",4,0,0,0,0,0,4,0,0,4
410390013012019,"Block 2019, Block Group 2, Census Tract 13.01, Lane County, Oregon",8,0,0,0,0,0,8,0,0,8
410359714004004,"Block 4004, Block Group 4, Census Tract 9714, Klamath County, Oregon",14,0,0,0,0,0,14,0,0,14
410290006042016,"Block 2016, Block Group 2, Census Tract 6.04, Jackson County, Oregon",15,0,0,0,0,0,15,0,0,15
410290006051002,"Block 1002, Block Group 1, Census Tract 6.05, Jackson County, Oregon",23,0,0,0,0,0,23,0,0,23
410333605005001,"Block 5001, Block Group 5, Census Tract 3605, Josephine County, Oregon",3,0,0,0,0,0,3,0,0,3
410333605005007,"Block 5007, Block Group 5, Census Tract 3605, Josephine County, Oregon",6,0,0,0,0,0,6,0,0,6
410333607012025,"Block 2025, Block Group 2, Census Tract 3607.01, Josephine County, Oregon",43,0,0,0,0,0,43,0,0,43
410359709012037,"Block 2037, Block Group 2, Census Tract 9709.01, Klamath County, Oregon",6,0,0,0,0,0,6,0,0,6
410390004042033,"Block 2033, Block Group 2, Census Tract 4.04, Lane County, Oregon",11,0,0,0,0,0,11,0,0,11
410359714003003,"Block 3003, Block Group 3, Census Tract 9714, Klamath County, Oregon",1,0,0,0,0,0,1,0,0,1
410290006051014,"Block 1014, Block Group 1, Census Tract 6.05, Jackson County, Oregon",15,0,0,0,0,0,15,0,0,15
410290006053009,"Block 3009, Block Group 3, Census Tract 6.05, Jackson County, Oregon",91,76,0,0,76,0,15,0,0,15
410390007053006,"Block 3006, Block Group 3, Census Tract 7.05, Lane County, Oregon",4,0,0,0,0,0,4,0,0,4
410390007053010,"Block 3010, Block Group 3, Census Tract 7.05, Lane County, Oregon",11,0,0,0,0,0,11,0,0,11
410390007072014,"Block 2014, Block Group 2, Census Tract 7.07, Lane County, Oregon",7,0,0,0,0,0,7,0,0,7
410390007072016,"Block 2016, Block Group 2, Census Tract 7.07, Lane County, Oregon",5,0,0,0,0,0,5,0,0,5
410359715001005,"Block 1005, Block Group 1, Census Tract 9715, Klamath County, Oregon",4,0,0,0,0,0,4,0,0,4
410359715001013,"Block 1013, Block Group 1, Census Tract 9715, Klamath County, Oregon",8,0,0,0,0,0,8,0,0,8
410290020002001,"Block 2001, Block Group 2, Census Tract 20, Jackson County, Oregon",46,0,0,0,0,0,46,0,0,46
410290007011008,"Block 1008, Block Group 1, Census Tract 7.01, Jackson County, Oregon",1,0,0,0,0,0,1,0,0,1
410390007073038,"Block 3038, Block Group 3, Census Tract 7.07, Lane County, Oregon",11,0,0,0,0,0,11,0,0,11
410359719002016,"Block 2016, Block Group 2, Census Tract 9719, Klamath County, Oregon",45,0,0,0,0,0,45,0,0,45
410359715001051,"Block 1051, Block Group 1, Census Tract 9715, Klamath County, Oregon",6,0,0,0,0,0,6,0,0,6
410379602003033,"Block 3033, Block Group 3, Census Tract 9602, Lake County, Oregon",16,0,0,0,0,0,16,0,0,16
410290007012000,"Block 2000, Block Group 2, Census Tract 7.01, Jackson County, Oregon",6,0,0,0,0,0,6,0,0,6
410290007012001,"Block 2001, Block Group 2, Census Tract 7.01, Jackson County, Oregon",3,0,0,0,0,0,3,0,0,3
410390009042000,"Block 2000, Block Group 2, Census Tract 9.04, Lane County, Oregon",3,0,0,0,0,0,3,0,0,3
410390002001037,"Block 1037, Block Group 1, Census Tract 2, Lane County, Oregon",21,17,0,17,0,0,4,0,0,4
410333613012037,"Block 2037, Block Group 2, Census Tract 3613.01, Josephine County, Oregon",5,0,0,0,0,0,5,0,0,5
410290007012022,"Block 2022, Block Group 2, Census Tract 7.01, Jackson County, Oregon",2,0,0,0,0,0,2,0,0,2
410333607032000,"Block 2000, Block Group 2, Census Tract 3607.03, Josephine County, Oregon",84,55,0,0,55,0,29,0,0,29
410390012011049,"Block 1049, Block Group 1, Census Tract 12.01, Lane County, Oregon",11,0,0,0,0,0,11,0,0,11
410359715005012,"Block 5012, Block Group 5, Census Tract 9715, Klamath County, Oregon",9,6,0,6,0,0,3,0,0,3
410333613021001,"Block 1001, Block Group 1, Census Tract 3613.02, Josephine County, Oregon",10,0,0,0,0,0,10,0,0,10
410333605004004,"Block 4004, Block Group 4, Census Tract 3605, Josephine County, Oregon",7,0,0,0,0,0,7,0,0,7
410333607032014,"Block 2014, Block Group 2, Census Tract 3607.03, Josephine County, Oregon",79,0,0,0,0,0,79,0,0,79
410390004023021,"Block 3021, Block Group 3, Census Tract 4.02, Lane County, Oregon",7,0,0,0,0,0,7,0,0,7
410390009024029,"Block 4029, Block Group 4, Census Tract 9.02, Lane County, Oregon",10,0,0,0,0,0,10,0,0,10
410359709022037,"Block 2037, Block Group 2, Census Tract 9709.02, Klamath County, Oregon",19,0,0,0,0,0,19,0,0,19
410359716001015,"Block 1015, Block Group 1, Census Tract 9716, Klamath County, Oregon",2,0,0,0,0,0,2,0,0,2
410333605004026,"Block 4026, Block Group 4, Census Tract 3605, Josephine County, Oregon",9,0,0,0,0,0,9,0,0,9
410290028001039,"Block 1039, Block Group 1, Census Tract 28, Jackson County, Oregon",11,0,0,0,0,0,11,0,0,11
410390017001013,"Block 1013, Block Group 1, Census Tract 17, Lane County, Oregon",13,0,0,0,0,0,13,0,0,13
410359716002007,"Block 2007, Block Group 2, Census Tract 9716, Klamath County, Oregon",10,7,0,0,0,7,3,0,0,3
410359716003014,"Block 3014, Block Group 3, Census Tract 9716, Klamath County, Oregon",5,0,0,0,0,0,5,0,0,5
410390009033005,"Block 3005, Block Group 3, Census Tract 9.03, Lane County, Oregon",3,0,0,0,0,0,3,0,0,3
410390007071022,"Block 1022, Block Group 1, Census Tract 7.07, Lane County, Oregon",8,0,0,0,0,0,8,0,0,8
410390017001028,"Block 1028, Block Group 1, Census Tract 17, Lane County, Oregon",12,0,0,0,0,0,12,0,0,12
410390017001031,"Block 1031, Block Group 1, Census Tract 17, Lane County, Oregon",20,0,0,0,0,0,20,0,0,20
410390017001032,"Block 1032, Block Group 1, Census Tract 17, Lane County, Oregon",11,0,0,0,0,0,11,0,0,11
410390017001033,"Block 1033, Block Group 1, Census Tract 17, Lane County, Oregon",1,0,0,0,0,0,1,0,0,1
410359716004006,"Block 4006, Block Group 4, Census Tract 9716, Klamath County, Oregon",8,0,0,0,0,0,8,0,0,8
410390002002063,"Block 2063, Block Group 2, Census Tract 2, Lane County, Oregon",5,0,0,0,0,0,5,0,0,5
410290009012021,"Block 2021, Block Group 2, Census Tract 9.01, Jackson County, Oregon",14,0,0,0,0,0,14,0,0,14
410390009033009,"Block 3009, Block Group 3, Census Tract 9.03, Lane County, Oregon",4,0,0,0,0,0,4,0,0,4
410359710002015,"Block 2015, Block Group 2, Census Tract 9710, Klamath County, Oregon",4,0,0,0,0,0,4,0,0,4
410333606012014,"Block 2014, Block Group 2, Census Tract 3606.01, Josephine County, Oregon",9,0,0,0,0,0,9,0,0,9
410333606012015,"Block 2015, Block Group 2, Census Tract 3606.01, Josephine County, Oregon",9,0,0,0,0,0,9,0,0,9
410290009021010,"Block 1010, Block Group 1, Census Tract 9.02, Jackson County, Oregon",3,0,0,0,0,0,3,0,0,3
410390007051034,"Block 1034, Block Group 1, Census Tract 7.05, Lane County, Oregon",34,0,0,0,0,0,34,0,0,34
410390007052000,"Block 2000, Block Group 2, Census Tract 7.05, Lane County, Oregon",60,0,0,0,0,0,60,0,0,60
410390015002000,"Block 2000, Block Group 2, Census Tract 15, Lane County, Oregon",12,0,0,0,0,0,12,0,0,12
410390015002001,"Block 2001, Block Group 2, Census Tract 15, Lane County, Oregon",5,0,0,0,0,0,5,0,0,5
410390007073008,"Block 3008, Block Group 3, Census Tract 7.07, Lane County, Oregon",8,0,0,0,0,0,8,0,0,8
410390007073018,"Block 3018, Block Group 3, Census Tract 7.07, Lane County, Oregon",12,0,0,0,0,0,12,0,0,12
410390017002022,"Block 2022, Block Group 2, Census Tract 17, Lane County, Oregon",2,0,0,0,0,0,2,0,0,2
410390017004016,"Block 4016, Block Group 4, Census Tract 17, Lane County, Oregon",4,0,0,0,0,0,4,0,0,4
410290009022051,"Block 2051, Block Group 2, Census Tract 9.02, Jackson County, Oregon",6,0,0,0,0,0,6,0,0,6
410390007073023,"Block 3023, Block Group 3, Census Tract 7.07, Lane County, Oregon",1,0,0,0,0,0,1,0,0,1
410390007073025,"Block 3025, Block Group 3, Census Tract 7.07, Lane County, Oregon",5,0,0,0,0,0,5,0,0,5
410390007082010,"Block 2010, Block Group 2, Census Tract 7.08, Lane County, Oregon",25,0,0,0,0,0,25,0,0,25
410359717002003,"Block 2003, Block Group 2, Census Tract 9717, Klamath County, Oregon",37,0,0,0,0,0,37,0,0,37
410359717002039,"Block 2039, Block Group 2, Census Tract 9717, Klamath County, Oregon",12,0,0,0,0,0,12,0,0,12
410390024031000,"Block 1000, Block Group 1, Census Tract 24.03, Lane County, Oregon",7,0,0,0,0,0,7,0,0,7
410390033023026,"Block 3026, Block Group 3, Census Tract 33.02, Lane County, Oregon",14,0,0,0,0,0,14,0,0,14
410390034001002,"Block 1002, Block Group 1, Census Tract 34, Lane County, Oregon",15,0,0,0,0,0,15,0,0,15
410390045011019,"Block 1019, Block Group 1, Census Tract 45.01, Lane County, Oregon",21,0,0,0,0,0,21,0,0,21
410390034001009,"Block 1009, Block Group 1, Census Tract 34, Lane County, Oregon",1,0,0,0,0,0,1,0,0,1
410390018042036,"Block 2036, Block Group 2, Census Tract 18.04, Lane County, Oregon",5,0,0,0,0,0,5,0,0,5
410390019021004,"Block 1004, Block Group 1, Census Tract 19.02, Lane County, Oregon",7,0,0,0,0,0,7,0,0,7
410390019021005,"Block 1005, Block Group 1, Census Tract 19.02, Lane County, Oregon",7,0,0,0,0,0,7,0,0,7
410390019021011,"Block 1011, Block Group 1, Census Tract 19.02, Lane County, Oregon",4,0,0,0,0,0,4,0,0,4
410390019022004,"Block 2004, Block Group 2, Census Tract 19.02, Lane County, Oregon",2,0,0,0,0,0,2,0,0,2
410390019024000,"Block 4000, Block Group 4, Census Tract 19.02, Lane County, Oregon",4,0,0,0,0,0,4,0,0,4
410390019024004,"Block 4004, Block Group 4, Census Tract 19.02, Lane County, Oregon",6,0,0,0,0,0,6,0,0,6
410390044061007,"Block 1007, Block Group 1, Census Tract 44.06, Lane County, Oregon",32,0,0,0,0,0,32,0,0,32
410390051002021,"Block 2021, Block Group 2, Census Tract 51, Lane County, Oregon",56,0,0,0,0,0,56,0,0,56
410430208011024,"Block 1024, Block Group 1, Census Tract 208.01, Linn County, Oregon",90,0,0,0,0,0,90,0,0,90
410390018031038,"Block 1038, Block Group 1, Census Tract 18.03, Lane County, Oregon",123,0,0,0,0,0,123,0,0,123
410390053002016,"Block 2016, Block Group 2, Census Tract 53, Lane County, Oregon",10,0,0,0,0,0,10,0,0,10
410390054001003,"Block 1003, Block Group 1, Census Tract 54, Lane County, Oregon",15,0,0,0,0,0,15,0,0,15
410390025013008,"Block 3008, Block Group 3, Census Tract 25.01, Lane County, Oregon",9,0,0,0,0,0,9,0,0,9
410390018033002,"Block 3002, Block Group 3, Census Tract 18.03, Lane County, Oregon",6,0,0,0,0,0,6,0,0,6
410390018033003,"Block 3003, Block Group 3, Census Tract 18.03, Lane County, Oregon",26,0,0,0,0,0,26,0,0,26
410390043005026,"Block 5026, Block Group 5, Census Tract 43, Lane County, Oregon",2604,0,0,0,0,0,2604,0,0,2604
410430301001006,"Block 1006, Block Group 1, Census Tract 301, Linn County, Oregon",9,0,0,0,0,0,9,0,0,9
410390025051002,"Block 1002, Block Group 1, Census Tract 25.05, Lane County, Oregon",18,0,0,0,0,0,18,0,0,18
410390018011021,"Block 1021, Block Group 1, Census Tract 18.01, Lane County, Oregon",54,0,0,0,0,0,54,0,0,54
410390018012000,"Block 2000, Block Group 2, Census Tract 18.01, Lane County, Oregon",3,0,0,0,0,0,3,0,0,3
410390036001015,"Block 1015, Block Group 1, Census Tract 36, Lane County, Oregon",5,0,0,0,0,0,5,0,0,5
410419506022018,"Block 2018, Block Group 2, Census Tract 9506.02, Lincoln County, Oregon",7,0,0,0,0,0,7,0,0,7
410390036002002,"Block 2002, Block Group 2, Census Tract 36, Lane County, Oregon",6,0,0,0,0,0,6,0,0,6
410390053001004,"Block 1004, Block Group 1, Census Tract 53, Lane County, Oregon",6,0,0,0,0,0,6,0,0,6
410390053001008,"Block 1008, Block Group 1, Census Tract 53, Lane County, Oregon",3,0,0,0,0,0,3,0,0,3
410390045013009,"Block 3009, Block Group 3, Census Tract 45.01, Lane County, Oregon",13,0,0,0,0,0,13,0,0,13
410390045021005,"Block 1005, Block Group 1, Census Tract 45.02, Lane County, Oregon",15,0,0,0,0,0,15,0,0,15
410390045021009,"Block 1009, Block Group 1, Census Tract 45.02, Lane County, Oregon",22,0,0,0,0,0,22,0,0,22
410390024041028,"Block 1028, Block Group 1, Census Tract 24.04, Lane County, Oregon",9,0,0,0,0,0,9,0,0,9
410390035004011,"Block 4011, Block Group 4, Census Tract 35, Lane County, Oregon",9,0,0,0,0,0,9,0,0,9
410419514001045,"Block 1045, Block Group 1, Census Tract 9514, Lincoln County, Oregon",11,0,0,0,0,0,11,0,0,11
410390045021020,"Block 1020, Block Group 1, Census Tract 45.02, Lane County, Oregon",14,0,0,0,0,0,14,0,0,14
410390024032000,"Block 2000, Block Group 2, Census Tract 24.03, Lane County, Oregon",3,0,0,0,0,0,3,0,0,3
410390034004006,"Block 4006, Block Group 4, Census Tract 34, Lane County, Oregon",4,0,0,0,0,0,4,0,0,4
410390044071006,"Block 1006, Block Group 1, Census Tract 44.07, Lane County, Oregon",53,0,0,0,0,0,53,0,0,53
410390019031017,"Block 1017, Block Group 1, Census Tract 19.03, Lane County, Oregon",12,0,0,0,0,0,12,0,0,12
410419513002027,"Block 2027, Block Group 2, Census Tract 9513, Lincoln County, Oregon",17,0,0,0,0,0,17,0,0,17
410390044072007,"Block 2007, Block Group 2, Census Tract 44.07, Lane County, Oregon",41,0,0,0,0,0,41,0,0,41
410390044072008,"Block 2008, Block Group 2, Census Tract 44.07, Lane County, Oregon",56,0,0,0,0,0,56,0,0,56
410390024013024,"Block 3024, Block Group 3, Census Tract 24.01, Lane County, Oregon",39,0,0,0,0,0,39,0,0,39
410390038013016,"Block 3016, Block Group 3, Census Tract 38.01, Lane County, Oregon",6,0,0,0,0,0,6,0,0,6
410390038023000,"Block 3000, Block Group 3, Census Tract 38.02, Lane County, Oregon",7,0,0,0,0,0,7,0,0,7
410390039001004,"Block 1004, Block Group 1, Census Tract 39, Lane County, Oregon",34,0,0,0,0,0,34,0,0,34
410430207003007,"Block 3007, Block Group 3, Census Tract 207, Linn County, Oregon",12,0,0,0,0,0,12,0,0,12
410430207003010,"Block 3010, Block Group 3, Census Tract 207, Linn County, Oregon",8,0,0,0,0,0,8,0,0,8
410430208011002,"Block 1002, Block Group 1, Census Tract 208.01, Linn County, Oregon",82,0,0,0,0,0,82,0,0,82
410390030003001,"Block 3001, Block Group 3, Census Tract 30, Lane County, Oregon",13,0,0,0,0,0,13,0,0,13
410390031011000,"Block 1000, Block Group 1, Census Tract 31.01, Lane County, Oregon",4,0,0,0,0,0,4,0,0,4
410419508001038,"Block 1038, Block Group 1, Census Tract 9508, Lincoln County, Oregon",3,0,0,0,0,0,3,0,0,3
410390039001018,"Block 1018, Block Group 1, Census Tract 39, Lane County, Oregon",24,0,0,0,0,0,24,0,0,24
410430203006006,"Block 6006, Block Group 6, Census Tract 203, Linn County, Oregon",14,0,0,0,0,0,14,0,0,14
410430301002067,"Block 2067, Block Group 2, Census Tract 301, Linn County, Oregon",11,0,0,0,0,0,11,0,0,11
410390031011025,"Block 1025, Block Group 1, Census Tract 31.01, Lane County, Oregon",5,0,0,0,0,0,5,0,0,5
410390031011026,"Block 1026, Block Group 1, Census Tract 31.01, Lane County, Oregon",32,0,0,0,0,0,32,0,0,32
