"RT","SERIALNO","DIVISION","SPORDER","PUMA","PUMA20","REGION","ST","ADJINC","PWGTP","AGEP","CIT","CITWP","COW","DDRS","DEAR","DEYE","DOUT","DPHY","DRAT","DRATX","DREM","ENG","FER","GCL","GCM","GCR","HINS1","HINS2","HINS3","HINS4","HINS5","HINS6","HINS7","INTP","JWMNP","JWRIP","JWTRNS","LANX","MAR","MARHD","MARHM","MARHT","MARHW","MARHYP","MIG","MIL","MLPA","MLPB","MLPCD","MLPE","MLPFG","MLPH","MLPIK","MLPJ","NWAB","NWAV","NWLA","NWLK","NWRE","OIP","PAP","RELSHIPP","RETP","SCH","SCHG","SCHL","SEMP","SEX","SSIP","SSP","WAGP","WKHP","WKL","WKW","WKWN","WRK","YOEP","ANC","ANC1P","ANC2P","DECADE","DIS","DRIVESP","ESP","ESR","FOD1P","FOD2P","HICOV","HISP","INDP","JWAP","JWDP","LANP","MIGPUMA10","MIGPUMA20","MIGSP","MSP","NAICSP","NATIVITY","NOP","OC","OCCP","PAOC","PERNP","PINCP","POBP","POVPIP","POWPUMA10","POWPUMA20","POWSP","PRIVCOV","PUBCOV","QTRBIR","RAC1P","RAC2P","RAC3P","RACAIAN","RACASN","RACBLK","RACNH","RACNUM","RACPI","RACSOR","RACWHT","RC","SCIENGP","SCIENGRLP","SFN","SFR","SOCP","VPS","WAOB","FAGEP","FANCP","FCITP","FCITWP","FCOWP","FDDRSP","FDEARP","FDEYEP","FDISP","FDOUTP","FDPHYP","FDRATP","FDRATXP","FDREMP","FENGP","FESRP","FFERP","FFODP","FGCLP","FGCMP","FGCRP","FHICOVP","FHINS1P","FHINS2P","FHINS3C","FHINS3P","FHINS4C","FHINS4P","FHINS5C","FHINS5P","FHINS6P","FHINS7P","FHISP","FINDP","FINTP","FJWDP","FJWMNP","FJWRIP","FJWTRNSP","FLANP","FLANXP","FMARP","FMARHDP","FMARHMP","FMARHTP","FMARHWP","FMARHYP","FMIGP","FMIGSP","FMILPP","FMILSP","FOCCP","FOIP","FPAP","FPERNP","FPINCP","FPOBP","FPOWSP","FPRIVCOVP","FPUBCOVP","FRACP","FRELSHIPP","FRETP","FSCHGP","FSCHLP","FSCHP","FSEMP","FSEXP","FSSIP","FSSP","FWAGP","FWKHP","FWKLP","FWKWNP","FWKWP","FWRKP","FYOEP","PWGTP1","PWGTP2","PWGTP3","PWGTP4","PWGTP5","PWGTP6","PWGTP7","PWGTP8","PWGTP9","PWGTP10","PWGTP11","PWGTP12","PWGTP13","PWGTP14","PWGTP15","PWGTP16","PWGTP17","PWGTP18","PWGTP19","PWGTP20","PWGTP21","PWGTP22","PWGTP23","PWGTP24","PWGTP25","PWGTP26","PWGTP27","PWGTP28","PWGTP29","PWGTP30","PWGTP31","PWGTP32","PWGTP33","PWGTP34","PWGTP35","PWGTP36","PWGTP37","PWGTP38","PWGTP39","PWGTP40","PWGTP41","PWGTP42","PWGTP43","PWGTP44","PWGTP45","PWGTP46","PWGTP47","PWGTP48","PWGTP49","PWGTP50","PWGTP51","PWGTP52","PWGTP53","PWGTP54","PWGTP55","PWGTP56","PWGTP57","PWGTP58","PWGTP59","PWGTP60","PWGTP61","PWGTP62","PWGTP63","PWGTP64","PWGTP65","PWGTP66","PWGTP67","PWGTP68","PWGTP69","PWGTP70","PWGTP71","PWGTP72","PWGTP73","PWGTP74","PWGTP75","PWGTP76","PWGTP77","PWGTP78","PWGTP79","PWGTP80","GQTYPE","gqwgtp","GQFLAG","employed","soc","hhnum"
"P","2019GQ0123084",9,1,100,-9,4,41,1159866,16,65,1,NA,NA,2,2,2,1,2,NA,NA,1,NA,NA,2,NA,NA,2,2,1,1,2,2,2,0,NA,NA,NA,2,5,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,2,3,0,0,38,0,1,-8,9,0,1,0,10700,0,-8,3,-8,NA,2,NA,4,999,999,NA,1,NA,NA,6,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,6,"",1,NA,NA,999,NA,0,10700,41,88,NA,NA,NA,2,1,2,1,1,1,0,0,0,0,1,0,0,1,NA,NA,NA,NA,NA,"",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,33,30,0,0,16,0,18,18,34,20,38,18,32,17,15,0,18,15,0,18,16,15,16,17,0,16,33,0,16,0,16,31,17,36,1,17,34,31,18,37,0,0,31,36,17,34,17,17,0,17,0,17,1,16,15,32,16,17,32,16,14,17,16,18,34,17,0,32,17,31,17,0,19,0,36,17,1,0,18,4,16,1,0,0,998
"P","2019GQ0123232",9,1,704,-9,4,41,1159866,3,27,1,NA,6,2,2,2,2,2,NA,NA,2,NA,1,NA,NA,NA,2,2,2,1,2,2,2,0,NA,NA,NA,2,1,2,2,2,2,2008,3,4,NA,NA,NA,NA,NA,NA,NA,NA,1,5,2,3,3,0,0,38,0,1,-8,9,7700,2,0,0,0,40,1,6,12,2,NA,4,999,999,NA,2,NA,NA,2,NA,NA,1,1,8080,NA,NA,NA,700,-9,41,2,"6213ZM",1,NA,NA,1,NA,7700,7700,4,58,NA,NA,NA,2,1,3,1,1,1,0,0,0,0,1,0,0,1,NA,NA,NA,NA,NA,"395094",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,1,0,0,3,2,6,3,0,3,0,0,5,3,5,3,2,6,4,5,0,0,3,3,3,3,0,3,6,3,5,6,0,2,0,4,2,0,3,0,6,6,3,3,3,3,1,3,5,3,5,6,0,3,0,3,3,0,3,0,6,6,3,3,3,3,5,3,0,3,0,0,6,3,5,3,3,6,3,6,0,0,3,3,4,3,1,1,39,999
"P","2019GQ0123351",9,1,1302,-9,4,41,1159866,15,60,1,NA,NA,2,2,2,1,2,NA,NA,1,NA,NA,2,NA,NA,2,2,2,1,2,2,2,0,NA,NA,NA,2,5,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,2,3,0,0,38,0,1,-8,8,0,2,9300,0,0,-8,3,-8,NA,2,NA,1,902,999,NA,1,NA,NA,6,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,6,"",1,NA,NA,999,NA,0,9300,41,70,NA,NA,NA,2,1,1,2,2,2,0,0,1,0,1,0,0,0,NA,NA,NA,NA,NA,"",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,16,15,16,28,14,14,0,31,0,0,14,14,29,29,0,16,16,16,32,15,0,0,0,16,26,0,15,15,17,16,30,34,16,17,13,33,0,29,15,0,14,18,15,27,13,16,0,32,0,0,15,15,29,31,0,15,15,14,29,14,0,0,0,16,32,1,16,15,13,16,33,31,15,15,18,32,0,29,4,15,1,0,0,1000
"P","2019GQ0123356",9,1,1324,-9,4,41,1159866,6,95,1,NA,NA,1,2,2,1,2,NA,NA,1,NA,NA,1,NA,2,2,2,1,2,2,2,2,0,NA,NA,NA,2,2,2,2,1,2,1952,1,4,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,2,3,0,0,38,0,1,-8,11,0,2,0,15000,0,-8,3,-8,NA,2,NA,1,32,999,NA,1,NA,NA,6,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,3,"",1,NA,NA,999,NA,0,15000,41,124,NA,NA,NA,2,1,4,1,1,1,0,0,0,0,1,0,0,1,NA,NA,NA,NA,NA,"",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6,0,14,7,6,6,13,6,0,7,11,12,6,6,12,0,7,7,13,13,6,12,0,7,6,7,0,7,12,6,0,0,7,7,0,13,7,6,14,13,7,14,0,7,6,6,0,6,13,7,0,0,6,7,0,12,6,7,0,0,7,0,14,6,7,7,13,6,0,7,12,12,6,7,12,1,6,7,4,6,1,0,0,1001
"P","2019GQ0123432",9,1,703,-9,4,41,1159866,5,68,1,NA,1,2,2,2,2,2,NA,NA,2,NA,NA,2,NA,NA,2,2,1,1,2,2,2,0,NA,NA,NA,2,3,2,2,2,2,1996,3,4,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,2,3,0,0,38,0,1,-8,14,0,2,0,15300,0,-8,2,-8,NA,2,NA,2,94,22,NA,2,NA,NA,6,5404,NA,1,1,7380,NA,NA,NA,200,-9,29,4,"5415",1,NA,NA,999,NA,0,15300,20,126,NA,NA,NA,2,1,4,1,1,1,0,0,0,0,1,0,0,1,NA,2,2,NA,NA,"292072",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,10,9,5,9,0,9,0,4,0,0,4,5,5,4,5,5,5,9,0,0,5,5,9,5,4,4,5,10,4,5,0,0,9,10,0,0,10,4,5,5,0,0,4,0,10,0,9,6,9,8,5,5,5,5,4,5,4,0,9,9,5,4,0,5,5,5,4,0,5,5,10,9,0,0,11,9,4,5,1,0,0,1002
"P","2019GQ0123603",9,1,1318,-9,4,41,1159866,7,50,1,NA,NA,1,2,2,1,1,NA,NA,1,NA,NA,2,NA,NA,2,2,2,1,2,2,2,0,NA,NA,NA,2,5,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,2,3,0,0,38,0,1,-8,1,0,1,0,9600,0,-8,3,-8,NA,2,NA,3,995,999,NA,1,NA,NA,6,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,6,"",1,NA,NA,999,NA,0,9600,41,72,NA,NA,NA,2,1,1,1,1,1,0,0,0,0,1,0,0,1,NA,NA,NA,NA,NA,"",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,6,8,0,8,0,8,7,0,7,14,0,0,13,8,8,14,6,15,0,7,8,7,14,6,12,8,7,14,7,0,13,12,0,8,7,0,7,0,13,8,7,7,0,7,0,6,7,0,6,15,0,0,16,7,6,15,8,14,0,7,7,7,13,7,13,7,7,14,7,0,14,15,0,8,8,0,7,0,14,4,7,1,0,0,1003
"P","2019GQ0123722",9,1,1303,-9,4,41,1159866,28,17,1,NA,NA,2,2,2,2,2,NA,NA,2,NA,NA,NA,NA,NA,1,2,2,2,2,2,2,0,NA,NA,NA,2,5,NA,NA,NA,NA,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,2,3,0,1500,38,0,2,5,7,0,1,0,0,0,-8,3,-8,NA,2,NA,1,800,999,NA,2,NA,NA,6,NA,NA,1,1,NA,NA,NA,NA,11600,-9,53,6,"",1,NA,NA,999,NA,0,1500,16,11,NA,NA,NA,1,2,4,1,1,1,0,0,0,0,1,0,0,1,NA,NA,NA,NA,NA,"",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,39,28,0,1,0,33,86,0,21,25,22,41,46,47,24,28,30,26,51,1,47,22,1,1,0,34,47,1,39,28,26,26,59,55,40,34,29,21,74,1,60,24,0,0,0,33,83,1,38,24,29,37,49,58,32,29,31,20,49,0,37,26,0,0,0,33,77,1,20,28,29,29,59,55,24,36,27,20,4,28,1,0,0,1004
"P","2019GQ0124075",9,1,1305,-9,4,41,1159866,7,45,1,NA,NA,1,2,2,1,1,NA,NA,1,NA,NA,2,NA,NA,2,2,1,1,2,2,2,0,NA,NA,NA,2,3,2,2,1,2,1990,1,4,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,2,3,0,0,38,0,1,-8,9,0,1,9000,0,0,-8,3,-8,NA,2,NA,1,924,999,NA,1,NA,NA,6,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,4,"",1,NA,NA,999,NA,0,9000,41,68,NA,NA,NA,2,1,2,1,1,1,0,0,0,0,1,0,0,1,NA,NA,NA,NA,NA,"",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,15,14,8,15,0,6,7,7,0,6,13,8,0,0,6,7,8,14,0,7,0,0,6,0,14,7,7,7,13,6,0,8,13,14,6,6,7,0,12,6,14,14,7,12,0,7,6,7,0,8,16,7,0,0,7,6,7,14,0,7,0,0,7,0,15,7,7,7,14,8,0,7,16,13,8,7,7,4,7,1,0,0,1005
"P","2019GQ0124895",9,1,1200,-9,4,41,1159866,6,81,1,NA,NA,1,2,2,1,1,NA,NA,1,NA,NA,2,NA,NA,2,1,1,2,2,2,2,0,NA,NA,NA,2,5,NA,NA,NA,NA,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,2,3,0,0,38,0,1,-8,9,0,2,0,9600,0,-8,3,-8,NA,2,NA,4,999,999,NA,1,NA,NA,6,NA,NA,1,1,NA,NA,NA,NA,600,-9,41,6,"",1,NA,NA,999,NA,0,9600,41,79,NA,NA,NA,1,1,4,1,1,1,0,0,0,0,1,0,0,1,NA,NA,NA,NA,NA,"",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6,0,6,12,7,0,0,7,7,0,14,8,13,13,6,13,0,7,7,8,7,0,7,13,7,1,1,7,7,1,13,7,13,13,6,13,0,7,7,7,6,13,8,0,6,13,13,7,7,13,0,7,0,0,7,0,13,6,6,7,7,13,7,0,8,13,14,7,6,14,0,8,0,0,7,0,12,7,7,7,4,6,1,0,0,1006
"P","2019GQ0125324",9,1,1000,-9,4,41,1159866,7,22,1,NA,NA,1,2,2,1,2,NA,NA,1,NA,NA,NA,NA,NA,1,2,2,1,2,2,2,0,NA,NA,NA,2,5,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,2,3,0,0,38,0,1,-8,8,0,1,9300,0,0,-8,3,-8,NA,2,NA,1,32,999,NA,1,NA,NA,6,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,6,"",1,NA,NA,999,NA,0,9300,41,70,NA,NA,NA,1,1,4,1,1,1,0,0,0,0,1,0,0,1,NA,NA,NA,NA,NA,"",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,6,7,7,0,6,12,7,13,13,0,6,0,7,6,0,6,0,7,14,13,6,6,6,0,6,14,6,11,13,0,6,0,6,6,0,7,0,6,13,11,7,7,6,0,6,13,7,13,13,0,7,0,6,7,0,7,0,6,13,13,6,7,6,0,7,13,7,13,13,0,7,0,7,7,0,6,1,7,4,7,1,0,0,1007
"P","2019GQ0125512",9,1,600,-9,4,41,1159866,5,22,1,NA,NA,1,2,2,1,2,NA,NA,1,NA,NA,NA,NA,NA,1,2,2,1,2,2,2,0,NA,NA,NA,2,5,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,2,3,0,0,38,0,1,-8,8,0,1,9300,0,0,-8,3,-8,NA,2,NA,1,32,999,NA,1,NA,NA,6,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,6,"",1,NA,NA,999,NA,0,9300,41,70,NA,NA,NA,1,1,4,1,1,1,0,0,0,0,1,0,0,1,NA,NA,NA,NA,NA,"",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,6,5,6,10,6,0,10,6,11,5,0,5,0,11,5,11,0,0,5,5,5,5,5,11,5,0,10,6,11,6,0,6,0,11,6,11,0,0,5,5,5,5,5,11,5,0,11,5,11,6,0,6,1,11,5,11,0,0,5,5,6,5,5,10,6,0,11,5,11,6,0,6,0,11,6,11,4,5,1,0,0,1008
"P","2019GQ0126019",9,1,1321,-9,4,41,1159866,7,18,1,NA,NA,2,2,2,2,2,NA,NA,1,NA,2,NA,NA,NA,2,2,2,1,2,2,2,0,NA,NA,NA,2,5,NA,NA,NA,NA,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,2,3,0,0,38,0,2,5,7,0,2,8900,0,0,-8,3,-8,NA,2,NA,1,290,999,NA,1,NA,NA,6,NA,NA,1,24,NA,NA,NA,NA,1325,-9,41,6,"",1,NA,NA,999,NA,0,8900,41,68,NA,NA,NA,2,1,4,1,1,1,0,0,0,0,1,0,0,1,NA,NA,NA,NA,NA,"",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,8,16,7,15,8,8,8,0,8,0,7,8,0,8,15,0,0,16,15,8,8,15,7,15,8,7,7,0,7,0,7,7,0,8,16,0,0,16,17,8,8,16,8,16,7,8,8,0,8,0,7,7,0,8,16,0,0,15,15,8,7,15,8,15,8,8,7,0,8,0,8,8,1,8,15,0,0,14,4,7,1,0,0,1009
"P","2019GQ0126277",9,1,1301,-9,4,41,1159866,9,17,1,NA,1,2,2,2,2,2,NA,NA,2,NA,NA,NA,NA,NA,2,2,2,1,2,2,2,0,NA,NA,11,2,5,NA,NA,NA,NA,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,2,3,0,0,38,0,2,5,7,0,1,0,0,1000,1,1,1,52,1,NA,1,210,999,NA,2,NA,NA,1,NA,NA,1,2,8562,NA,NA,NA,1327,-9,41,6,"7112",1,NA,NA,4,NA,1000,1000,41,7,1325,-9,41,2,1,4,1,1,1,0,0,0,0,1,0,0,1,NA,NA,NA,NA,NA,"434051",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,12,0,0,8,15,6,9,13,13,7,0,13,11,14,7,1,8,0,15,15,7,0,0,10,11,8,11,8,30,10,0,15,8,18,8,0,10,0,0,0,7,18,15,6,7,6,10,12,0,11,14,0,11,0,9,19,8,18,0,0,10,11,15,12,17,7,10,12,0,6,17,0,8,0,8,14,11,15,12,4,9,1,1,43,1010
"P","2019GQ0126965",9,1,1318,-9,4,41,1159866,9,50,1,NA,NA,1,2,2,1,1,NA,NA,1,NA,NA,2,NA,NA,2,2,2,1,2,2,2,0,NA,NA,NA,2,5,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,2,3,0,0,38,0,1,-8,1,0,1,0,9600,0,-8,3,-8,NA,2,NA,3,995,999,NA,1,NA,NA,6,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,6,"",1,NA,NA,999,NA,0,9600,41,72,NA,NA,NA,2,1,1,1,1,1,0,0,0,0,1,0,0,1,NA,NA,NA,NA,NA,"",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17,8,10,18,8,0,18,18,0,8,8,0,7,0,9,9,8,16,9,0,17,9,8,16,8,0,18,18,0,8,9,0,8,0,10,9,9,17,8,16,0,7,8,0,9,16,0,0,18,8,9,16,9,19,8,8,8,0,8,17,0,8,9,0,9,16,0,0,17,9,8,17,9,17,10,9,8,0,8,0,4,9,1,0,0,1011
"P","2019GQ0127051",9,1,1105,-9,4,41,1159866,3,29,5,NA,1,2,2,2,2,2,NA,NA,2,1,2,NA,NA,NA,1,2,2,2,2,2,2,0,15,1,1,1,1,2,2,1,2,2016,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,38,0,1,-8,9,0,2,0,0,22600,40,1,1,52,1,2000,1,210,999,7,2,1,NA,1,NA,NA,1,2,4880,73,31,1200,NA,NA,NA,2,"44413",2,NA,NA,4,NA,22600,22600,303,171,1100,-9,41,1,2,4,1,1,1,0,0,0,0,1,0,0,1,NA,NA,NA,NA,NA,"411011",NA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,3,3,6,6,0,3,2,3,0,3,3,3,6,3,6,3,0,6,0,0,3,3,6,6,0,4,3,3,1,3,3,3,6,3,6,4,0,6,0,0,3,3,5,6,0,3,3,3,0,3,3,2,6,2,6,3,0,6,0,0,2,3,6,5,0,3,3,3,0,3,3,3,6,3,5,4,3,1,1,41,1012
"P","2019GQ0127275",9,1,600,-9,4,41,1159866,17,39,1,NA,NA,1,2,1,1,1,NA,NA,1,NA,NA,2,NA,NA,2,2,1,1,2,2,2,0,NA,NA,NA,2,5,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,2,3,0,0,38,0,1,-8,8,0,1,5100,4400,0,-8,3,-8,NA,2,NA,1,88,999,NA,1,NA,NA,6,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,6,"",1,NA,NA,999,NA,0,9500,41,71,NA,NA,NA,2,1,3,1,1,1,0,0,0,0,1,0,0,1,NA,NA,NA,NA,NA,"",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,34,17,35,19,18,0,17,0,18,0,18,17,34,18,17,35,0,0,0,19,18,0,18,34,0,17,0,17,32,18,34,0,18,33,35,18,18,18,18,37,32,18,34,16,18,0,18,0,18,1,17,18,36,18,18,36,0,0,0,19,18,0,18,35,0,18,0,18,35,18,34,0,18,35,38,18,19,17,18,4,17,1,0,0,1013
"P","2019GQ0127677",9,1,300,-9,4,41,1159866,11,32,1,NA,NA,1,2,2,1,2,NA,NA,1,NA,2,2,NA,NA,2,2,1,1,2,2,2,0,NA,NA,NA,2,5,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,2,3,0,0,38,0,1,-8,7,0,2,6300,3200,0,-8,3,-8,NA,2,NA,4,999,999,NA,1,NA,NA,6,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,6,"",1,NA,NA,999,NA,0,9500,41,72,NA,NA,NA,2,1,3,1,1,1,0,0,0,0,1,0,0,1,NA,NA,NA,NA,NA,"",NA,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,11,1,10,11,20,10,22,11,22,11,11,0,11,11,0,23,23,11,12,12,22,11,0,21,10,22,11,1,11,0,22,10,0,0,11,12,11,23,0,0,11,0,11,10,22,11,21,11,20,11,12,0,11,11,0,20,22,11,11,10,22,11,0,22,10,21,12,0,11,0,22,11,0,0,11,11,10,4,11,1,0,0,1014
"P","2019GQ0127826",9,1,1000,-9,4,41,1159866,14,17,1,NA,1,2,2,2,2,2,NA,NA,2,NA,NA,NA,NA,NA,1,2,2,1,2,2,2,0,NA,NA,NA,2,5,NA,NA,NA,NA,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,2,3,20,0,38,0,1,-8,5,0,1,0,0,150,22,1,6,3,2,NA,4,999,999,NA,2,NA,NA,6,NA,NA,1,1,770,NA,NA,NA,1325,-9,41,6,"23",1,NA,NA,999,NA,150,170,6,1,NA,NA,NA,1,1,1,1,1,1,0,0,0,0,1,0,0,1,NA,NA,NA,NA,NA,"472061",NA,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,NA,0,0,0,NA,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0,28,0,20,14,1,0,1,17,43,0,11,13,11,20,24,24,12,14,15,13,0,23,0,12,32,37,26,17,0,50,19,14,13,13,0,0,20,17,15,11,0,22,0,13,20,23,21,16,0,43,19,12,14,19,0,0,16,15,15,10,24,1,18,13,0,1,0,17,39,0,10,14,14,14,30,27,12,18,14,10,4,14,1,0,0,1015
