"RT","SERIALNO","DIVISION","SPORDER","PUMA","PUMA20","REGION","ST","ADJINC","PWGTP","AGEP","CIT","CITWP","COW","DDRS","DEAR","DEYE","DOUT","DPHY","DRAT","DRATX","DREM","ENG","FER","GCL","GCM","GCR","HINS1","HINS2","HINS3","HINS4","HINS5","HINS6","HINS7","INTP","JWMNP","JWRIP","JWTRNS","LANX","MAR","MARHD","MARHM","MARHT","MARHW","MARHYP","MIG","MIL","MLPA","MLPB","MLPCD","MLPE","MLPFG","MLPH","MLPIK","MLPJ","NWAB","NWAV","NWLA","NWLK","NWRE","OIP","PAP","RELSHIPP","RETP","SCH","SCHG","SCHL","SEMP","SEX","SSIP","SSP","WAGP","WKHP","WKL","WKW","WKWN","WRK","YOEP","ANC","ANC1P","ANC2P","DECADE","DIS","DRIVESP","ESP","ESR","FOD1P","FOD2P","HICOV","HISP","INDP","JWAP","JWDP","LANP","MIGPUMA10","MIGPUMA20","MIGSP","MSP","NAICSP","NATIVITY","NOP","OC","OCCP","PAOC","PERNP","PINCP","POBP","POVPIP","POWPUMA10","POWPUMA20","POWSP","PRIVCOV","PUBCOV","QTRBIR","RAC1P","RAC2P","RAC3P","RACAIAN","RACASN","RACBLK","RACNH","RACNUM","RACPI","RACSOR","RACWHT","RC","SCIENGP","SCIENGRLP","SFN","SFR","SOCP","VPS","WAOB","FAGEP","FANCP","FCITP","FCITWP","FCOWP","FDDRSP","FDEARP","FDEYEP","FDISP","FDOUTP","FDPHYP","FDRATP","FDRATXP","FDREMP","FENGP","FESRP","FFERP","FFODP","FGCLP","FGCMP","FGCRP","FHICOVP","FHINS1P","FHINS2P","FHINS3C","FHINS3P","FHINS4C","FHINS4P","FHINS5C","FHINS5P","FHINS6P","FHINS7P","FHISP","FINDP","FINTP","FJWDP","FJWMNP","FJWRIP","FJWTRNSP","FLANP","FLANXP","FMARP","FMARHDP","FMARHMP","FMARHTP","FMARHWP","FMARHYP","FMIGP","FMIGSP","FMILPP","FMILSP","FOCCP","FOIP","FPAP","FPERNP","FPINCP","FPOBP","FPOWSP","FPRIVCOVP","FPUBCOVP","FRACP","FRELSHIPP","FRETP","FSCHGP","FSCHLP","FSCHP","FSEMP","FSEXP","FSSIP","FSSP","FWAGP","FWKHP","FWKLP","FWKWNP","FWKWP","FWRKP","FYOEP","PWGTP1","PWGTP2","PWGTP3","PWGTP4","PWGTP5","PWGTP6","PWGTP7","PWGTP8","PWGTP9","PWGTP10","PWGTP11","PWGTP12","PWGTP13","PWGTP14","PWGTP15","PWGTP16","PWGTP17","PWGTP18","PWGTP19","PWGTP20","PWGTP21","PWGTP22","PWGTP23","PWGTP24","PWGTP25","PWGTP26","PWGTP27","PWGTP28","PWGTP29","PWGTP30","PWGTP31","PWGTP32","PWGTP33","PWGTP34","PWGTP35","PWGTP36","PWGTP37","PWGTP38","PWGTP39","PWGTP40","PWGTP41","PWGTP42","PWGTP43","PWGTP44","PWGTP45","PWGTP46","PWGTP47","PWGTP48","PWGTP49","PWGTP50","PWGTP51","PWGTP52","PWGTP53","PWGTP54","PWGTP55","PWGTP56","PWGTP57","PWGTP58","PWGTP59","PWGTP60","PWGTP61","PWGTP62","PWGTP63","PWGTP64","PWGTP65","PWGTP66","PWGTP67","PWGTP68","PWGTP69","PWGTP70","PWGTP71","PWGTP72","PWGTP73","PWGTP74","PWGTP75","PWGTP76","PWGTP77","PWGTP78","PWGTP79","PWGTP80","GQTYPE","gqwgtp","GQFLAG","employed","soc","hhnum"
"P","2018GQ0105922",9,1,1200,-9,4,41,1184371,13,20,1,NA,2,2,2,2,2,2,NA,NA,2,NA,NA,NA,NA,NA,1,2,2,2,2,2,2,0,NA,NA,NA,2,5,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,2,3,0,0,38,0,3,6,11,0,1,0,0,3000,18,1,5,NA,2,NA,1,32,999,NA,2,NA,NA,6,NA,NA,1,1,7870,NA,NA,NA,NA,NA,NA,6,"611M1",1,NA,NA,999,NA,3000,3000,53,NA,NA,NA,NA,1,2,1,1,1,1,0,0,0,0,1,0,0,1,NA,NA,NA,NA,NA,"272022",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,23,25,13,1,23,1,12,12,13,12,12,13,23,1,12,13,1,1,13,1,12,12,0,12,12,14,1,25,22,25,25,1,13,13,24,1,13,14,1,12,1,1,13,24,1,24,12,13,14,13,13,13,1,25,13,13,25,24,12,27,13,13,24,12,13,13,23,2,1,1,2,24,13,11,1,26,12,12,26,1,13,1,0,0,368
"P","2018GQ0106704",9,1,1314,-9,4,41,1184371,7,18,1,NA,NA,2,2,2,2,2,NA,NA,2,NA,2,NA,NA,NA,1,1,2,2,2,2,2,0,NA,NA,NA,2,5,NA,NA,NA,NA,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,2,3,0,0,38,0,2,6,10,0,2,0,0,0,-8,3,-8,NA,2,NA,1,195,999,NA,2,NA,NA,6,NA,NA,1,1,NA,NA,NA,NA,8100,-9,6,6,"",1,NA,NA,999,NA,0,0,6,NA,NA,NA,NA,1,2,3,1,1,1,0,0,0,0,1,0,0,1,NA,NA,NA,NA,NA,"",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,14,1,7,7,0,8,7,0,7,8,7,1,13,14,14,14,1,7,8,8,1,13,7,7,14,7,7,15,8,7,7,13,0,0,0,0,15,7,8,7,14,1,8,8,1,7,7,1,7,7,8,1,14,14,14,14,0,7,7,8,1,13,7,8,14,8,8,14,7,8,8,13,1,0,1,1,15,8,1,7,1,0,0,369
"P","2018GQ0107331",9,1,600,-9,4,41,1184371,20,18,1,NA,2,2,2,2,2,2,NA,NA,2,NA,NA,NA,NA,NA,1,2,2,2,2,2,2,0,NA,NA,NA,2,5,NA,NA,NA,NA,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,2,3,0,0,38,0,2,6,10,0,1,0,0,2700,65,1,6,NA,2,NA,1,939,999,NA,2,NA,NA,6,NA,NA,1,1,9170,NA,NA,NA,1327,-9,41,6,"813M",1,NA,NA,999,NA,2700,2700,41,NA,NA,NA,NA,1,2,2,1,1,1,0,0,0,0,1,0,0,1,NA,NA,NA,NA,NA,"113013",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2,20,21,21,2,19,36,20,2,2,19,21,1,38,20,41,39,19,21,2,38,18,20,20,37,21,1,21,37,39,20,21,38,1,20,2,2,20,19,39,1,20,20,20,1,20,38,19,2,2,20,20,2,39,21,39,40,20,20,2,39,20,20,19,39,20,1,21,37,38,21,20,38,2,21,2,2,21,22,1,20,1,0,0,370
"P","2018GQ0107478",9,1,600,-9,4,41,1184371,2,21,1,NA,1,2,2,2,2,2,NA,NA,2,NA,NA,NA,NA,NA,1,2,2,2,2,2,2,0,NA,NA,NA,2,5,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,2,3,1000,0,38,0,2,6,9,0,1,0,0,2400,40,1,6,NA,2,NA,1,200,999,NA,2,NA,NA,6,NA,NA,1,10,570,NA,NA,NA,NA,NA,NA,6,"2211P",1,NA,NA,999,NA,2400,3400,6,NA,NA,NA,NA,1,2,2,1,1,1,0,0,0,0,1,0,0,1,NA,NA,NA,NA,NA,"499051",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,0,0,1,1,2,1,1,1,2,2,1,1,0,1,2,0,0,2,0,0,3,2,0,0,0,1,1,1,1,0,0,1,2,1,2,1,0,2,1,0,2,2,2,1,0,1,1,1,1,0,1,1,2,2,0,2,2,0,1,2,0,0,1,1,2,1,1,1,0,2,1,1,0,0,1,2,1,0,0,371
"P","2018GQ0107634",9,1,1200,-9,4,41,1184371,13,18,1,NA,1,2,2,2,2,2,NA,NA,2,NA,NA,NA,NA,NA,1,2,2,2,2,2,2,0,NA,NA,NA,2,5,NA,NA,NA,NA,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,2,3,4000,0,38,0,2,6,10,0,1,0,0,11000,35,1,5,NA,2,NA,4,999,999,NA,2,NA,NA,6,NA,NA,1,1,5391,NA,NA,NA,1327,-9,41,6,"4523",1,NA,NA,999,NA,11000,15000,41,NA,NA,NA,NA,1,2,2,1,1,1,0,0,0,0,1,0,0,1,NA,NA,NA,NA,NA,"537062",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,23,25,25,13,13,24,23,13,25,25,12,13,12,13,24,14,25,12,13,1,1,1,1,12,13,1,1,13,1,2,13,14,12,12,1,14,1,13,12,1,1,1,1,13,13,1,1,13,1,1,13,12,12,13,1,13,2,13,12,27,25,25,24,12,13,25,24,13,24,24,13,13,12,12,25,14,23,13,14,1,13,1,0,0,372
"P","2018GQ0107950",9,1,1104,-9,4,41,1184371,13,20,1,NA,7,2,2,2,2,2,NA,NA,2,NA,2,NA,NA,NA,2,2,2,1,2,2,2,0,NA,NA,11,2,5,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,38,0,3,6,9,0,2,0,0,1000,2,1,6,NA,1,NA,1,902,999,NA,2,NA,NA,1,NA,NA,1,1,8590,NA,NA,NA,NA,NA,NA,6,"713Z",1,NA,NA,1,NA,1000,1000,32,NA,1100,-9,41,2,1,2,2,2,2,0,0,1,0,1,0,0,0,NA,NA,NA,NA,NA,"119070",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,1,25,12,12,1,12,12,24,12,12,1,24,23,12,24,13,1,12,1,1,13,12,0,22,13,23,24,14,26,1,12,11,12,1,13,24,13,1,12,12,2,25,13,12,1,12,12,23,12,12,1,23,24,12,23,13,1,13,0,1,13,12,2,24,12,24,23,12,23,1,12,12,12,1,13,23,12,1,1,13,1,1,11,373
"P","2018GQ0108291",9,1,1305,-9,4,41,1184371,15,22,1,NA,2,2,2,2,2,2,NA,NA,2,NA,2,NA,NA,NA,1,2,2,2,2,2,2,0,NA,NA,11,2,5,NA,NA,NA,NA,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,38,0,3,6,11,2000,2,0,0,3000,50,1,1,NA,1,NA,2,32,26,NA,2,NA,NA,1,NA,NA,1,1,9160,NA,NA,NA,190,-9,34,6,"8131",1,NA,NA,2,NA,5000,5000,34,39,1325,-9,41,1,2,1,1,1,1,0,0,0,0,1,0,0,1,NA,NA,NA,NA,NA,"212099",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,29,13,14,0,28,14,15,30,16,15,29,15,15,16,29,14,15,16,14,14,14,29,1,15,14,0,0,14,28,27,16,0,29,0,16,0,29,29,28,31,0,15,15,28,0,14,14,1,14,15,0,15,14,14,1,14,15,15,14,14,14,0,29,14,15,29,29,14,0,0,14,29,0,29,13,1,15,1,1,21,374
"P","2018GQ0108714",9,1,500,-9,4,41,1184371,10,18,1,NA,1,2,2,2,2,2,NA,NA,2,NA,2,NA,NA,NA,1,1,2,2,2,2,2,0,NA,NA,NA,2,5,NA,NA,NA,NA,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,38,0,2,6,10,0,2,0,0,170,16,1,6,NA,NA,NA,4,999,999,NA,2,NA,NA,6,NA,NA,1,2,6570,NA,NA,NA,1327,-9,41,6,"5121",1,NA,NA,999,NA,170,170,49,NA,NA,NA,NA,1,2,1,1,1,1,0,0,0,0,1,0,0,1,NA,NA,NA,NA,NA,"272011",NA,1,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,NA,1,NA,1,NA,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,1,1,1,1,1,0,1,0,0,12,22,22,13,22,1,11,11,11,0,11,23,12,1,1,12,13,0,23,12,12,1,0,12,0,22,12,12,12,24,13,0,12,21,21,11,12,23,1,11,12,23,22,12,24,0,12,11,12,2,11,22,11,1,0,11,12,1,22,12,12,1,0,11,1,23,12,12,11,23,11,1,12,22,21,11,12,22,1,12,1,10,1,0,0,375
"P","2018GQ0108768",9,1,1301,-9,4,41,1184371,6,18,1,NA,2,2,2,2,2,2,NA,NA,2,NA,NA,NA,NA,NA,1,2,2,2,2,2,2,0,NA,NA,NA,2,5,NA,NA,NA,NA,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,2,3,0,0,38,0,3,6,10,0,1,0,0,0,-8,2,-8,NA,2,NA,1,902,999,NA,2,NA,NA,6,NA,NA,1,1,8590,NA,NA,NA,1900,-9,6,6,"713Z",1,NA,NA,999,NA,0,0,6,NA,NA,NA,NA,1,2,2,2,2,2,0,0,1,0,1,0,0,0,NA,NA,NA,NA,NA,"272023",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,12,6,6,0,12,7,5,11,6,6,11,5,6,6,11,6,12,11,10,11,0,6,7,12,1,6,6,1,7,6,0,6,6,6,0,6,1,0,0,0,11,6,6,1,11,6,6,11,6,6,11,6,6,6,11,5,13,11,11,10,1,6,6,11,0,5,6,0,6,6,0,6,6,6,0,6,1,6,1,0,0,376
"P","2018GQ0108959",9,1,1200,-9,4,41,1184371,14,19,1,NA,6,2,2,2,2,2,NA,NA,2,NA,2,NA,NA,NA,1,2,2,2,2,2,2,0,NA,NA,NA,2,5,NA,NA,NA,NA,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,2,3,0,0,38,0,3,6,12,200,2,0,0,0,80,1,4,NA,2,NA,2,215,32,NA,2,NA,NA,6,NA,NA,1,2,770,NA,NA,NA,1200,-9,41,6,"23",1,NA,NA,999,NA,200,200,15,NA,NA,NA,NA,1,2,3,9,68,17,1,0,0,0,2,0,0,1,NA,NA,NA,NA,NA,"1191XX",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,28,13,13,1,25,13,14,24,13,14,27,13,14,14,26,1,26,13,13,14,14,26,1,14,13,1,1,15,26,26,13,2,26,1,14,14,14,1,1,1,27,15,14,2,26,13,13,26,13,13,25,14,13,13,26,1,26,13,14,14,14,25,1,14,13,1,1,13,27,26,14,1,25,1,14,13,14,1,14,1,0,0,377
"P","2018GQ0110893",9,1,600,-9,4,41,1184371,14,18,1,NA,3,2,2,2,2,2,NA,NA,2,NA,NA,NA,NA,NA,1,2,2,2,2,2,2,0,NA,NA,NA,2,5,NA,NA,NA,NA,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,2,3,0,0,38,0,2,6,11,0,1,0,4200,6000,15,1,4,NA,2,NA,1,195,999,NA,2,NA,NA,6,NA,NA,1,1,7860,NA,NA,NA,300,-9,41,6,"6111",1,NA,NA,999,NA,6000,10200,41,NA,NA,NA,NA,1,2,2,1,1,1,0,0,0,0,1,0,0,1,NA,NA,NA,NA,NA,"2590XX",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,14,28,28,14,27,2,14,15,14,1,15,27,15,1,1,14,14,15,1,27,13,28,27,14,29,1,15,14,15,1,16,27,14,1,1,15,14,14,2,26,14,28,28,15,28,1,14,15,15,2,15,27,14,1,1,15,14,14,1,28,14,26,26,15,28,1,14,14,14,1,14,28,13,1,1,14,14,16,1,14,1,0,0,378
"P","2018GQ0110901",9,1,901,-9,4,41,1184371,9,22,1,NA,2,2,2,2,2,2,NA,NA,2,NA,NA,NA,NA,NA,2,2,2,1,2,2,2,0,NA,NA,11,2,1,2,2,1,2,2015,3,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,38,0,3,6,10,0,1,0,0,22000,50,1,1,NA,1,NA,2,32,84,NA,2,NA,NA,1,NA,NA,1,1,9160,NA,NA,NA,3900,-9,6,2,"8131",1,NA,NA,2,NA,22000,22000,6,171,900,-9,41,2,1,3,1,1,1,0,0,0,0,1,0,0,1,NA,NA,NA,NA,NA,"212099",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,17,0,0,9,9,17,19,0,9,9,9,0,9,9,10,18,9,18,9,0,17,0,0,9,9,18,19,0,8,9,9,0,9,9,9,18,10,1,9,18,0,16,17,10,9,0,0,18,9,8,9,17,9,9,9,0,9,0,10,18,0,17,18,9,9,0,0,19,9,10,8,17,9,9,10,0,9,18,1,9,1,1,21,379
"P","2018GQ0111274",9,1,1301,-9,4,41,1184371,11,19,1,NA,1,2,2,2,2,2,NA,NA,2,NA,2,NA,NA,NA,2,1,2,2,2,2,2,0,NA,NA,NA,2,5,NA,NA,NA,NA,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,2,3,0,0,38,0,3,6,10,0,2,0,0,0,-8,2,-8,NA,2,NA,2,706,720,NA,2,NA,NA,6,NA,NA,1,1,8680,NA,NA,NA,300,-9,15,6,"722Z",1,NA,NA,999,NA,0,0,6,NA,NA,NA,NA,1,2,3,6,45,6,0,1,0,0,1,0,0,0,NA,NA,NA,NA,NA,"412010",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,21,0,10,11,20,1,10,11,1,11,11,1,10,11,12,1,21,11,1,1,1,21,11,10,1,20,11,11,23,11,11,20,10,10,12,21,1,11,21,21,21,1,12,11,21,1,11,11,1,11,11,1,11,11,11,1,21,11,1,1,0,20,10,12,1,21,10,11,21,11,11,21,10,11,12,21,0,12,1,11,1,0,0,380
"P","2018GQ0111327",9,1,600,-9,4,41,1184371,22,20,1,NA,1,2,2,2,2,2,NA,NA,2,NA,2,NA,NA,NA,1,1,2,2,2,2,2,0,NA,NA,NA,2,5,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,2,3,0,0,38,0,2,6,11,0,2,0,0,2400,35,1,5,NA,2,NA,1,902,999,NA,2,NA,NA,6,NA,NA,1,1,4971,NA,NA,NA,NA,NA,NA,6,"44511",1,NA,NA,999,NA,2400,2400,41,NA,NA,NA,NA,1,2,3,2,2,2,0,0,1,0,1,0,0,0,NA,NA,NA,NA,NA,"537062",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,41,21,44,21,21,2,20,1,22,2,22,23,42,21,22,44,2,2,1,22,23,2,22,41,1,21,2,23,44,23,42,2,21,41,41,23,22,22,22,2,2,21,2,23,22,42,21,42,21,42,21,21,2,23,22,2,43,39,42,21,22,43,21,2,42,23,41,22,2,21,2,41,22,2,2,23,22,22,22,1,22,1,0,0,381
"P","2018GQ0111464",9,1,1303,-9,4,41,1184371,9,21,1,NA,2,2,2,2,2,2,NA,NA,2,NA,NA,NA,NA,NA,1,2,2,2,2,2,2,0,10,NA,10,2,5,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,38,0,3,6,10,0,1,0,0,12000,6,1,1,NA,1,NA,1,902,999,NA,2,NA,NA,1,NA,NA,1,1,7870,120,79,NA,NA,NA,NA,6,"611M1",1,NA,NA,1,NA,12000,12000,48,NA,1325,-9,41,1,2,2,2,2,2,0,0,1,0,1,0,0,0,NA,NA,NA,NA,NA,"119030",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,9,1,9,10,9,10,0,0,9,10,0,9,9,1,1,1,10,10,18,9,18,9,17,19,19,19,9,10,18,19,10,17,18,10,10,10,18,18,9,18,10,18,10,9,9,9,19,19,9,10,18,10,10,18,19,18,9,10,1,9,1,10,1,1,0,0,9,9,1,1,9,1,0,11,9,9,1,1,9,1,1,11,382
"P","2018GQ0111861",9,1,600,-9,4,41,1184371,1,20,1,NA,1,2,2,2,2,2,NA,NA,2,NA,NA,NA,NA,NA,1,2,2,2,2,2,2,0,NA,NA,NA,2,5,NA,NA,NA,NA,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,2,3,0,0,38,0,2,6,11,0,1,0,0,3000,35,1,6,NA,2,NA,2,706,195,NA,2,NA,NA,6,NA,NA,1,1,5180,NA,NA,NA,600,-9,41,6,"44821",1,NA,NA,999,NA,3000,3000,41,NA,NA,NA,NA,1,2,2,9,68,19,0,1,0,0,2,0,0,1,NA,NA,NA,NA,NA,"412031",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,2,0,1,1,2,2,2,2,3,2,1,3,1,4,2,0,0,2,4,0,1,4,4,2,2,1,1,3,0,2,3,0,2,0,2,3,0,2,3,1,2,4,4,2,2,2,2,2,0,2,4,0,2,0,2,3,3,2,0,4,2,0,0,2,2,1,2,2,3,2,0,4,2,4,1,0,3,1,1,1,0,0,383
"P","2018GQ0111910",9,1,1314,-9,4,41,1184371,8,18,1,NA,1,2,2,2,2,2,NA,NA,2,NA,NA,NA,NA,NA,1,2,2,2,2,2,2,0,15,NA,2,2,5,NA,NA,NA,NA,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,38,0,2,6,10,0,1,0,0,2000,12,1,3,NA,1,NA,1,91,999,NA,2,NA,NA,1,NA,NA,1,1,6890,97,55,NA,1326,-9,41,6,"522M",1,NA,NA,6,NA,2000,2000,41,NA,1325,-9,41,1,2,3,1,1,1,0,0,0,0,1,0,0,1,NA,NA,NA,NA,NA,"515111",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,17,16,8,1,15,0,8,9,8,8,8,8,16,1,9,7,8,9,8,1,8,8,1,8,8,9,1,17,16,17,16,0,8,9,16,1,16,0,1,9,16,16,8,1,16,0,9,9,8,9,8,8,16,1,9,9,8,9,8,1,8,8,0,9,8,8,1,16,16,16,16,0,8,9,15,1,17,1,8,1,1,51,384
"P","2018GQ0112303",9,1,1303,-9,4,41,1184371,3,19,1,NA,1,2,2,2,2,2,NA,NA,2,NA,2,NA,NA,NA,2,1,2,2,2,2,2,0,NA,NA,NA,2,5,NA,NA,NA,NA,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,2,3,0,0,38,0,3,6,11,0,2,0,0,2000,20,1,5,NA,2,NA,1,998,999,NA,2,NA,NA,6,NA,NA,1,1,5370,NA,NA,NA,3700,-9,6,6,"45121",1,NA,NA,999,NA,2000,2000,6,NA,NA,NA,NA,1,2,2,1,1,1,0,0,0,0,1,0,0,1,NA,NA,NA,NA,NA,"412031",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,6,6,0,0,2,3,3,3,5,0,3,3,3,5,1,2,2,6,0,3,0,0,6,6,3,3,2,3,0,6,2,3,3,0,6,3,3,5,1,4,0,0,6,6,3,3,3,3,0,6,3,3,3,0,6,3,3,0,5,2,5,6,1,0,3,3,3,3,5,0,3,3,3,6,1,4,3,0,1,3,1,0,0,385
