PUMA,BLOCK,hh_id
100,410619707002014,1998
100,410619707002014,1998
100,410619707002014,2114
100,410619707002014,2114
100,410619707002014,2382
100,410619707002014,2382
100,410619707002014,2574
200,410319603041034,983
200,410319603041034,1011
200,410319603041034,1171
200,410319603041034,1595
200,410319603041034,1728
200,410319603041034,1732
200,410319603041034,1732
200,410319603041034,1884
200,410319603041034,1884
200,410319603041034,1884
200,410319603041034,1884
200,410319603041034,1884
200,410319603041034,1884
200,410319603041034,2043
200,410319603041034,2043
200,410319603041034,2043
200,410319603041034,2043
200,410319603041034,2043
200,410319603041034,2229
200,410699601002182,1728
200,410699601002182,1884
200,410699601002182,1884
200,410699601002182,2043
200,410699601002182,2043
200,410699601002182,2043
200,410699601002194,1011
200,410699601002194,1124
200,410699601002194,1884
200,410699601002194,2043
200,410699601002194,2401
300,410359720003032,36
300,410359720003032,36
300,410359720003032,36
300,410359720003032,36
300,410359720003032,36
300,410359720003032,101
300,410359720003032,101
300,410359720003032,101
300,410359720003032,101
300,410359720003032,101
300,410359720003032,101
300,410359720003032,101
300,410359720003032,101
300,410359720003032,135
300,410359720003032,135
300,410359720003032,135
300,410359720003032,135
300,410359720003032,135
300,410359720003032,135
300,410359720003032,135
300,410359720003032,135
300,410359720003032,135
300,410359720003032,135
300,410359720003032,135
300,410359720003032,135
300,410359720003032,352
300,410359720003032,352
300,410359720003032,352
300,410359720003032,352
300,410359720003032,352
300,410359720003032,352
300,410359720003032,352
300,410359720003032,352
300,410359720003032,352
300,410359720003032,352
300,410359720003032,352
300,410359720003032,352
300,410359720003032,352
300,410359720003032,361
300,410359720003032,361
300,410359720003032,361
300,410359720003032,361
300,410359720003032,361
300,410359720003032,361
300,410359720003032,361
300,410359720003032,361
300,410359720003032,361
300,410359720003032,361
300,410359720003032,361
300,410359720003032,361
300,410359720003032,361
300,410359720003032,363
300,410359720003032,363
300,410359720003032,363
300,410359720003032,363
300,410359720003032,363
300,410359720003032,363
300,410359720003032,363
300,410359720003032,363
300,410359720003032,363
300,410359720003032,363
300,410359720003032,363
300,410359720003032,366
300,410359720003032,366
300,410359720003032,366
300,410359720003032,366
300,410359720003032,366
300,410359720003032,366
300,410359720003032,366
300,410359720003032,406
300,410359720003032,406
300,410359720003032,406
300,410359720003032,406
300,410359720003032,406
300,410359720003032,406
300,410359720003032,406
300,410359720003032,406
300,410359720003032,406
300,410359720003032,406
300,410359720003032,406
300,410359720003032,406
300,410359720003032,406
300,410359720003032,406
300,410359720003032,406
300,410359720003032,410
300,410359720003032,410
300,410359720003032,410
300,410359720003032,410
300,410359720003032,410
300,410359720003032,410
300,410359720003032,410
300,410359720003032,410
300,410359720003032,410
300,410359720003032,410
300,410359720003032,410
300,410359720003032,410
300,410359720003032,521
300,410359720003032,521
300,410359720003032,521
300,410359720003032,521
300,410359720003032,521
300,410359720003032,521
300,410359720003032,521
300,410359720003032,521
300,410359720003032,521
