geography,id,num_hh_control,num_hh_result,num_hh_diff
BLOCK,530110410082012,18,18,0
BLOCK,530110410082013,68,68,0
BLOCK,530110410082014,12,12,0
BLOCK,530110410082016,6,6,0
BLOCK,530110410082017,13,13,0
BLOCK,530110410082019,16,16,0
BLOCK,530110410082020,15,15,0
BLOCK,530110410082022,9,9,0
BLOCK,530110410082023,16,16,0
BLOCK,530110410083000,118,118,0
BLOCK,530110410083002,11,11,0
BLOCK,530110410083003,12,12,0
BLOCK,530110410083005,59,59,0
BLOCK,530110410083006,38,38,0
BLOCK,530110410083008,39,39,0
BLOCK,530110410091000,89,89,0
BLOCK,530110410091002,51,51,0
BLOCK,530110410091003,10,10,0
BLOCK,530110410091004,15,15,0
BLOCK,530110410091005,198,198,0
BLOCK,530110410091006,13,13,0
BLOCK,530110410091007,38,38,0
BLOCK,530110410091008,90,90,0
BLOCK,530110410091009,42,42,0
BLOCK,530110410091010,9,9,0
BLOCK,530110410091011,17,17,0
BLOCK,530110410093006,35,35,0
BLOCK,530110410093007,21,21,0
BLOCK,530110410093008,24,24,0
BLOCK,530110410093010,4,4,0
BLOCK,530110410093011,13,13,0
BLOCK,530110410093013,21,21,0
BLOCK,530110410093014,34,34,0
BLOCK,530110410101002,138,138,0
BLOCK,530110410101003,12,12,0
BLOCK,530110410101005,273,273,0
BLOCK,530110410101006,285,285,0
BLOCK,530110410101008,5,5,0
BLOCK,530110410101009,193,193,0
BLOCK,530110410101011,7,7,0
BLOCK,530110410101012,24,24,0
BLOCK,530110410101013,33,33,0
BLOCK,530110410102000,127,127,0
BLOCK,530110410102002,9,9,0
BLOCK,530110410102005,9,9,0
BLOCK,530110420002008,61,61,0
BLOCK,530110420002009,13,13,0
BLOCK,530110420002011,9,9,0
BLOCK,530110420002012,8,8,0
BLOCK,530110420002013,11,11,0
BLOCK,530110420002014,9,9,0
BLOCK,530110420002015,7,7,0
BLOCK,530110420002016,1,1,0
BLOCK,530110420002017,13,13,0
BLOCK,530110420002018,20,20,0
BLOCK,530110420002019,31,31,0
BLOCK,530110421001034,11,11,0
BLOCK,530110421001035,21,21,0
BLOCK,530110421002001,12,12,0
BLOCK,530110421002002,12,12,0
BLOCK,530110421002004,17,17,0
BLOCK,530110421002005,11,11,0
BLOCK,530110421002007,9,9,0
BLOCK,530110421002008,8,8,0
BLOCK,530110421002010,4,4,0
BLOCK,530110421002011,6,6,0
BLOCK,530110421002012,54,54,0
BLOCK,530110421002015,50,50,0
BLOCK,530110421002017,24,24,0
BLOCK,530110421002018,30,30,0
BLOCK,530110421002020,100,100,0
BLOCK,530110421002021,22,22,0
BLOCK,530110421002022,19,19,0
BLOCK,530110421002023,16,16,0
BLOCK,530110421002024,17,17,0
BLOCK,530110421002025,17,17,0
BLOCK,530110421002026,17,17,0
BLOCK,530110421002027,12,12,0
BLOCK,530110421002028,16,16,0
BLOCK,530110421002029,11,11,0
BLOCK,530110421002030,6,6,0
BLOCK,530110421002031,13,13,0
BLOCK,530110421002032,12,12,0
BLOCK,530110421002033,41,41,0
BLOCK,530110421002034,14,14,0
BLOCK,530110421002036,14,14,0
BLOCK,530110421002037,11,11,0
BLOCK,530110421002038,12,12,0
BLOCK,530110421002040,11,11,0
BLOCK,530110421002041,12,12,0
BLOCK,530110421002043,14,14,0
BLOCK,530110421002044,19,19,0
BLOCK,530110421002046,7,7,0
BLOCK,530110421002047,16,16,0
BLOCK,530110410091012,12,12,0
BLOCK,530110410091013,7,7,0
BLOCK,530110410092000,94,94,0
BLOCK,530110410092001,34,34,0
BLOCK,530110410092003,9,9,0
BLOCK,530110410092004,3,3,0
BLOCK,530110410092008,216,216,0
BLOCK,530110410092010,2,2,0
BLOCK,530110410092013,2,2,0
BLOCK,530110410093000,31,31,0
BLOCK,530110410093002,24,24,0
BLOCK,530110410093003,22,22,0
BLOCK,530110410093004,13,13,0
BLOCK,530110423003017,25,25,0
BLOCK,530110423003018,7,7,0
BLOCK,530110423003020,8,8,0
BLOCK,530110423003021,7,7,0
BLOCK,530110423003023,29,29,0
BLOCK,530110423003024,12,12,0
BLOCK,530110423003026,22,22,0
BLOCK,530110423003027,12,12,0
BLOCK,530110423003028,11,11,0
BLOCK,530110423003030,12,12,0
BLOCK,530110423003031,10,10,0
BLOCK,530110423003033,9,9,0
BLOCK,530110423003034,2,2,0
BLOCK,530110423003035,15,15,0
BLOCK,530110423003036,11,11,0
BLOCK,530110423003037,19,19,0
BLOCK,530110423003038,15,15,0
BLOCK,530110423003039,2,2,0
BLOCK,530110423003040,23,23,0
BLOCK,530110423003041,10,10,0
BLOCK,530110423003042,1,1,0
BLOCK,530110410102006,198,198,0
BLOCK,530110410102007,238,238,0
BLOCK,530110410102008,22,22,0
BLOCK,530110410102010,25,25,0
BLOCK,530110410102014,15,15,0
BLOCK,530110410102015,32,32,0
BLOCK,530110410102016,23,23,0
BLOCK,530110410111003,126,126,0
BLOCK,530110410111004,7,7,0
BLOCK,530110410111007,110,110,0
BLOCK,530110410111010,21,21,0
BLOCK,530110410111011,82,82,0
BLOCK,530110410111013,44,44,0
BLOCK,530110410111014,3,3,0
BLOCK,530110410111016,9,9,0
BLOCK,530110410111018,64,64,0
BLOCK,530110410111020,69,69,0
BLOCK,530110410111021,16,16,0
BLOCK,530110410111023,98,98,0
BLOCK,530110410111024,88,88,0
BLOCK,530110410112001,48,48,0
BLOCK,530110410112002,49,49,0
BLOCK,530110410112003,7,7,0
BLOCK,530110410112005,34,34,0
BLOCK,530110410112006,190,190,0
BLOCK,530110410112008,23,23,0
BLOCK,530110410112009,18,18,0
BLOCK,530110423001001,20,20,0
BLOCK,530110423001002,9,9,0
BLOCK,530110423001003,60,60,0
BLOCK,530110423001005,13,13,0
BLOCK,530110423001006,26,26,0
BLOCK,530110423001008,12,12,0
BLOCK,530110423001009,15,15,0
BLOCK,530110423001011,10,10,0
BLOCK,530110423001012,13,13,0
BLOCK,530110423001014,14,14,0
BLOCK,530110423001015,8,8,0
BLOCK,530110423001016,9,9,0
BLOCK,530110423001019,16,16,0
BLOCK,530110423001021,9,9,0
BLOCK,530110423001024,1,1,0
BLOCK,530110423001026,24,24,0
BLOCK,530110423001027,10,10,0
BLOCK,530110423001028,12,12,0
BLOCK,530110423001031,4,4,0
BLOCK,530110423001032,76,76,0
BLOCK,530110423001033,3,3,0
BLOCK,530110423001034,32,32,0
BLOCK,530110423002000,130,130,0
BLOCK,530110423002002,24,24,0
BLOCK,530110423002003,3,3,0
BLOCK,530110423002008,14,14,0
BLOCK,530110423002009,213,213,0
BLOCK,530110424001001,1,1,0
BLOCK,530110424001003,7,7,0
BLOCK,530110424001007,3,3,0
BLOCK,530110424001022,7,7,0
BLOCK,530110424001025,1,1,0
BLOCK,530110424001033,30,30,0
BLOCK,530110424001036,54,54,0
BLOCK,530110424001038,16,16,0
BLOCK,530110424002001,198,198,0
BLOCK,530110424002003,141,141,0
BLOCK,530110410112011,49,49,0
BLOCK,530110410112014,18,18,0
BLOCK,530110410112015,46,46,0
BLOCK,530110411041000,213,213,0
BLOCK,530110411041002,17,17,0
BLOCK,530110411041003,11,11,0
BLOCK,530110411041004,24,24,0
BLOCK,530110411041005,18,18,0
BLOCK,530110411041006,13,13,0
BLOCK,530110411041007,19,19,0
BLOCK,530110411041009,1,1,0
BLOCK,530110411041010,40,40,0
BLOCK,530110411041011,64,64,0
BLOCK,530110411041013,130,130,0
BLOCK,530110411041014,80,80,0
BLOCK,530110411041016,17,17,0
BLOCK,530110411041017,7,7,0
BLOCK,530110411041018,26,26,0
BLOCK,530110411042001,22,22,0
BLOCK,530110411042002,66,66,0
BLOCK,530110411042004,43,43,0
BLOCK,530110411042005,26,26,0
BLOCK,530110411042007,5,5,0
BLOCK,530110411042008,4,4,0
BLOCK,530110411042009,9,9,0
BLOCK,530110411042011,42,42,0
BLOCK,530110411042012,4,4,0
BLOCK,530110411042014,4,4,0
BLOCK,530110411042015,2,2,0
BLOCK,530110411042017,15,15,0
BLOCK,530110411042018,1,1,0
BLOCK,530110411051002,69,69,0
BLOCK,530110411053003,56,56,0
BLOCK,530110411053004,305,305,0
BLOCK,530110411053007,18,18,0
BLOCK,530110411053008,96,96,0
BLOCK,530110411053009,1,1,0
BLOCK,530110411054000,35,35,0
BLOCK,530110411054001,37,37,0
BLOCK,530110411054002,77,77,0
BLOCK,530110411054004,17,17,0
BLOCK,530110411054007,53,53,0
BLOCK,530110411054008,129,129,0
BLOCK,530110411054011,41,41,0
