PUMA,BLOCK,hh_id
200,410139501022019,2618
200,410139501022019,2910
200,410139502004038,104
200,410139502004038,122
200,410139502004038,122
200,410139502004038,208
200,410139502004038,964
200,410139502004038,1214
200,410139502004038,1214
200,410139502004038,1263
200,410139502004038,1555
200,410139502004038,1555
200,410139502004038,1555
200,410139502004038,1555
200,410139502004038,2100
200,410139502004038,2157
200,410139502004038,2373
200,410139502004038,3174
200,410139503022023,178
200,410139503022023,203
200,410139503022023,528
200,410139503022023,935
200,410139503022023,987
200,410139503022023,1138
200,410139503022023,1263
200,410139503022023,1555
200,410139503022023,1580
200,410139503022023,1873
200,410139503022023,1924
200,410139503022023,2012
200,410139503022023,2462
200,410139503022023,2860
200,410139503022023,3174
200,410139503023005,206
200,410139504011008,36
200,410139504011008,425
200,410139504011008,449
200,410139504011008,1580
200,410139504011008,2149
200,410139504011008,2149
200,410139504011008,2618
200,410239602023005,203
200,410239602023005,377
200,410239602023005,1112
200,410239602023005,1112
200,410239602023005,1324
200,410239602023005,1459
200,410239602023005,1724
200,410239602023005,2157
200,410239602023005,2429
200,410279501001042,1
200,410279501001042,104
200,410279501001042,178
200,410279501001042,546
200,410279501001042,605
200,410279501001042,605
200,410279501001042,885
200,410279501001042,885
200,410279501001042,885
200,410279501001042,1126
200,410279501001042,1138
200,410279501001042,1324
200,410279501001042,1555
200,410279501001042,1561
200,410279501001042,1580
200,410279501001042,1927
200,410279501001042,1928
200,410279501001042,2157
200,410279501001042,2893
200,410279501001042,3174
200,410279501001050,678
200,410279501002025,203
200,410279501002025,204
200,410279501002025,528
200,410279501002025,528
200,410279501002025,554
200,410279501002025,1112
200,410279501002025,1138
200,410279501002025,1204
200,410279501002025,1214
200,410279501002025,1263
200,410279501002025,1580
200,410279501002025,1646
200,410279501002025,2012
200,410279501002025,2462
200,410279501002025,2879
200,410279501002029,885
200,410279501002030,554
200,410279501002030,877
200,410279501003008,377
200,410279501003008,436
200,410279501003008,514
200,410279501003008,877
200,410279501003008,1268
200,410279501003008,1530
200,410279501003008,1555
200,410279501003008,1646
200,410279501003008,1873
200,410279501003008,2157
200,410279501003008,2373
200,410279501003008,2373
200,410279501003008,2373
200,410279501003008,2985
200,410279501003014,1
200,410279501003014,605
200,410279501003014,757
200,410279501003014,834
200,410279501003014,910
200,410279501003014,990
200,410279501003014,990
200,410279501003014,1112
200,410279501003014,1207
200,410279501003014,1215
200,410279501003014,1215
200,410279501003014,1246
200,410279501003014,1459
200,410279501003014,1472
200,410279501003014,1472
200,410279501003014,1555
200,410279501003014,1555
200,410279501003014,1555
200,410279501003014,1940
200,410279501003014,2149
200,410279501003014,2373
200,410279501003014,2429
200,410279501003014,2462
200,410279501003014,2618
200,410279501003014,2691
200,410279501003014,2860
200,410279501003014,2860
200,410279501003014,2860
200,410279501003014,2879
200,410279501003014,2893
200,410279501003023,122
200,410279501003023,203
200,410279501003023,554
200,410279501003023,877
200,410279501003023,1324
200,410279501003027,1209
200,410279501003027,2157
200,410279501003038,178
200,410279501003038,680
200,410279501003038,779
200,410279501003038,1263
200,410279501003038,1459
200,410279502011005,828
200,410279502011005,1555
200,410279502011005,1928
200,410279502011005,2157
200,410279502011005,2662
200,410279502011005,2691
200,410279502013008,1555
200,410279502013025,885
200,410279502013025,963
200,410279502013025,1263
200,410279502013025,1324
200,410279502013025,1555
200,410279502013025,1867
200,410279502013036,377
200,410279502013036,779
200,410279502013036,885
200,410279502013036,885
200,410279502013036,1019
200,410279502013036,1555
200,410279502013037,122
200,410279502013037,178
200,410279502013037,423
200,410279502013037,935
200,410279502013037,1324
200,410279502021001,1
200,410279502021001,491
200,410279502021001,554
200,410279502021001,605
200,410279502021001,1126
200,410279502021001,1126
200,410279502021001,1263
200,410279502021001,1263
200,410279502021001,1555
200,410279502021001,1928
200,410279502021001,2879
200,410279502021001,2879
200,410279503013016,491
200,410279503013016,1555
200,410279503013016,2462
200,410279503013016,2893
200,410279503013018,47
200,410279503013018,60
200,410279503013018,104
200,410279503013018,126
200,410279503013018,206
200,410279503013018,423
200,410279503013018,528
200,410279503013018,633
200,410279503013018,779
200,410279503013018,877
200,410279503013018,877
200,410279503013018,1138
200,410279503013018,1204
200,410279503013018,1207
200,410279503013018,1472
200,410279503013018,1472
200,410279503013018,1530
200,410279503013018,2012
200,410279503013018,2149
200,410279503013018,2157
200,410279503013018,2373
200,410279503013018,2373
200,410279503013018,2462
200,410279503013018,2910
200,410279503021013,973
200,410279503021013,1555
200,410279503021013,1555
200,410279503021013,1928
200,410279503021013,2462
200,410279503021013,2890
200,410279504001015,1459
200,410279504001015,2893
200,410279504001035,178
200,410279504001035,526
200,410279504001039,1
200,410279504001039,60
200,410279504001039,103
200,410279504001039,178
200,410279504001039,203
200,410279504001039,204
200,410279504001039,383
200,410279504001039,423
200,410279504001039,449
200,410279504001039,528
200,410279504001039,554
200,410279504001039,554
200,410279504001039,885
200,410279504001039,1126
200,410279504001039,1207
200,410279504001039,1687
200,410279504001039,1927
200,410279504001039,2367
200,410279504001039,2373
200,410279504001039,2373
200,410279504001039,2373
200,410279504001039,2373
200,410279504001039,2373
200,410279504001039,2429
200,410279504001039,2824
200,410279504001039,2860
200,410279504001039,2893
200,410279504001041,514
200,410279504001041,885
200,410279504001041,1263
200,410279504001041,1263
200,410279504001041,1928
200,410279504001041,2618
200,410279504001052,436
200,410279504001052,1472
200,410279504001052,1555
200,410279504001052,2149
200,410279504001056,203
200,410279504001056,206
200,410279504001056,605
200,410279504001056,1138
200,410279504001056,1204
200,410279504001056,2618
200,410279504001056,2725
200,410279504002005,104
200,410279504002005,204
200,410279504002005,963
200,410279504002005,1472
200,410279504002005,1928
200,410279504002015,36
200,410279504002015,122
200,410279504002015,528
200,410279504002015,885
200,410279504002015,1138
200,410279504002015,1207
200,410279504003018,436
200,410279504003018,491
200,410279504003018,605
200,410279504003018,779
200,410279504003018,806
200,410279504003018,828
200,410279504003018,828
200,410279504003018,963
200,410279504003018,1214
200,410279504003018,1215
200,410279504003018,2462
200,410279504003018,2468
200,410279504003018,2618
200,410279504004001,126
200,410279504004001,1126
200,410279504004001,1928
200,410279504004001,2157
200,410279504004001,2662
200,410279504004001,3174
200,410319602021021,1
200,410319602021021,122
200,410319602021021,206
200,410319602021021,877
200,410319602021021,1094
200,410319602021021,1094
200,410319602021021,1126
200,410319602021021,1138
200,410319602021021,1181
200,410319602021021,1204
200,410319602021021,1214
200,410319602021021,2725
200,410319602021021,2879
200,410319602021030,204
200,410319602021030,528
200,410319602021030,528
200,410319602021030,605
200,410319602021030,779
200,410319602021030,885
200,410319602021030,1019
200,410319602021030,1112
200,410319602021030,1112
200,410319602021030,1207
200,410319602021030,1209
200,410319602021030,1263
200,410319602021030,1263
200,410319602021030,1555
200,410319602021030,1555
200,410319602021030,2157
200,410319602021030,2373
200,410319602021030,2373
200,410319602021030,2373
200,410319602021030,2725
200,410319602021044,208
200,410319602021044,528
200,410319602021044,963
200,410319602021044,1263
200,410319602021044,1459
200,410319602021044,1555
200,410319602021044,2157
200,410319602021044,2373
200,410319602023038,103
200,410319602023038,122
200,410319602023038,423
200,410319602023038,727
200,410319602023038,806
200,410319602023038,963
200,410319602023038,987
200,410319602023038,1112
200,410319602023038,1138
200,410319602023038,1138
200,410319602023038,1214
200,410319602023038,1268
200,410319602023038,1459
200,410319602023038,1459
200,410319602023038,1848
200,410319602023038,2588
200,410319602023038,2662
200,410319602023038,2725
200,410319602023038,2879
200,410319602023038,2985
200,410319603041096,104
200,410319603041096,528
200,410319603041096,1928
200,410319603041096,2496
200,410319603041096,3056
200,410499701013017,60
200,410499701013017,178
200,410499701013017,203
200,410499701013017,963
200,410499701013017,1094
200,410499701013017,1112
200,410499701013017,1126
200,410499701013017,1507
200,410499701013017,2333
200,410499701013017,2373
200,410499701013017,2462
200,410499701013017,2496
200,410499701013017,2618
200,410499701013017,2910
200,410499702005040,122
200,410499702005040,206
200,410499702005040,377
200,410499702005040,491
200,410499702005040,806
200,410499702005040,877
200,410499702005040,1019
200,410499702005040,1030
200,410499702005040,1112
200,410499702005040,1207
200,410499702005040,1263
200,410499702005040,1263
200,410499702005040,1555
200,410499702005040,1555
200,410499702005040,2157
200,410499702005040,2373
200,410499702005040,2429
200,410659701001011,377
200,410659701001011,554
200,410659701001011,1030
200,410659701001011,2333
200,410659701001011,2462
200,410659701001079,47
200,410659701001079,103
200,410659701001079,104
200,410659701001079,104
200,410659701001079,122
200,410659701001079,178
200,410659701001079,178
200,410659701001079,206
200,410659701001079,206
200,410659701001079,377
200,410659701001079,423
200,410659701001079,423
200,410659701001079,491
200,410659701001079,514
200,410659701001079,514
200,410659701001079,514
200,410659701001079,514
200,410659701001079,514
200,410659701001079,528
200,410659701001079,528
200,410659701001079,528
200,410659701001079,554
200,410659701001079,554
200,410659701001079,554
200,410659701001079,605
200,410659701001079,885
200,410659701001079,885
200,410659701001079,885
200,410659701001079,963
200,410659701001079,964
200,410659701001079,1112
200,410659701001079,1204
200,410659701001079,1207
200,410659701001079,1207
200,410659701001079,1207
200,410659701001079,1261
200,410659701001079,1459
200,410659701001079,1472
200,410659701001079,1530
200,410659701001079,1687
200,410659701001079,1924
200,410659701001079,2012
200,410659701001079,2149
200,410659701001079,2157
200,410659701001079,2373
200,410659701001079,2373
200,410659701001079,2429
200,410659701001079,2662
200,410659701001079,2725
200,410659701001079,2725
200,410659701001079,2890
200,410659701002001,1207
200,410659701003000,206
200,410659701003000,528
200,410659701003000,885
200,410659701003000,1138
200,410659701003000,1207
200,410659701003000,1687
200,410659701003000,2373
200,410659701003000,2429
200,410659701003000,2468
200,410659701003000,2691
200,410659701003016,1030
200,410659701003016,1030
200,410659701003016,2910
200,410659702003008,1
200,410659702003008,122
200,410659702003008,122
200,410659702003008,126
200,410659702003008,126
200,410659702003008,423
200,410659702003008,423
200,410659702003008,436
200,410659702003008,436
200,410659702003008,514
200,410659702003008,528
200,410659702003008,528
200,410659702003008,528
200,410659702003008,528
200,410659702003008,554
200,410659702003008,554
200,410659702003008,605
200,410659702003008,834
200,410659702003008,885
200,410659702003008,885
200,410659702003008,963
200,410659702003008,963
200,410659702003008,1094
200,410659702003008,1126
200,410659702003008,1138
200,410659702003008,1138
200,410659702003008,1138
200,410659702003008,1204
200,410659702003008,1263
200,410659702003008,1268
200,410659702003008,1459
200,410659702003008,1459
200,410659702003008,1472
200,410659702003008,1555
200,410659702003008,1873
200,410659702003008,1928
200,410659702003008,1928
200,410659702003008,2012
200,410659702003008,2157
200,410659702003008,2157
200,410659702003008,2373
200,410659702003008,2429
200,410659702003008,2429
200,410659702003008,2453
200,410659702003008,2462
200,410659702003008,2468
200,410659702003008,2618
200,410659702003008,2618
200,410659702003008,2691
200,410659702003008,2725
200,410659702003008,2860
200,410659702003008,2879
200,410659702003008,2910
200,410659703001012,122
200,410659703001012,2157
200,410659703001012,3056
200,410659703003003,423
200,410659703003003,528
200,410659703003003,834
200,410659703003003,1112
200,410659703003003,1207
200,410659703003003,1459
200,410659703003003,1472
200,410659703003003,2462
200,410659703003003,2725
200,410659703003003,2860
200,410659704001001,104
200,410659704001001,423
200,410659704001001,528
200,410659704001001,554
200,410659704001001,779
200,410659704001001,877
200,410659704001001,885
200,410659704001001,963
200,410659704001001,1555
200,410659704001001,1555
200,410659704001001,2462
200,410659704001001,2725
200,410659704001001,2910
200,410659704001033,528
200,410659704001033,600
200,410659704001033,877
200,410659704001033,885
200,410659704001033,885
200,410659704001033,1555
200,410659704001033,1555
200,410659704001033,2149
200,410659704001033,2468
200,410659704001033,2879
200,410659704002031,885
200,410659704002031,2429
200,410659704002031,2462
200,410659706001044,86
200,410659706001044,206
200,410659706001044,514
200,410659706001044,828
200,410659706001044,877
200,410659706001044,885
200,410659706001044,963
200,410659706001044,964
200,410659706001044,990
200,410659706001044,1019
200,410659706001044,1112
200,410659706001044,1126
200,410659706001044,1214
200,410659706001044,1530
200,410659706001044,1580
200,410659706001044,1895
200,410659706001044,2157
200,410659706001044,2157
200,410659706001044,2373
200,410659706001044,2373
200,410659706001044,2429
200,410659706001044,2462
200,410659706001044,2588
200,410659706001044,2860
200,410659706001044,2893
200,410659707001031,86
200,410659707001031,885
200,410659707001031,1204
200,410659707001031,2157
200,410659707001031,2373
200,410659707001031,2618
200,410659707001037,423
200,410659707001037,491
