geography,id,num_hh_control,num_hh_result,num_hh_diff
BLOCK,410510103042000,6,6,0
BLOCK,410510103042002,12,12,0
BLOCK,410510101021023,5,5,0
BLOCK,410510101022006,7,7,0
BLOCK,410510097042001,40,40,0
BLOCK,410510098012008,7,7,0
BLOCK,410510098031000,33,33,0
BLOCK,410510098031001,18,18,0
BLOCK,410510099033010,6,6,0
BLOCK,410530051001014,6,6,0
BLOCK,410530051001025,6,6,0
BLOCK,410510104111008,107,107,0
BLOCK,410510104111012,9,9,0
BLOCK,410510104111013,14,14,0
BLOCK,410510104112001,3,3,0
BLOCK,410510097042016,1,1,0
BLOCK,410510098031004,10,10,0
BLOCK,410510098031006,12,12,0
BLOCK,410510098031011,5,5,0
BLOCK,410510103051024,7,7,0
BLOCK,410510098032000,2,2,0
BLOCK,410510100011002,11,11,0
BLOCK,410510102001035,4,4,0
BLOCK,410510102001038,8,8,0
BLOCK,410510098012002,1,1,0
BLOCK,410510098012004,5,5,0
BLOCK,410510098012005,3,3,0
BLOCK,410510103053005,2,2,0
BLOCK,410510099043001,9,9,0
BLOCK,410510102001045,12,12,0
BLOCK,410510102003033,1,1,0
BLOCK,410530203031022,1,1,0
BLOCK,410530203032000,5,5,0
BLOCK,410510104122012,30,30,0
BLOCK,410530203032012,3,3,0
BLOCK,410530203032013,2,2,0
BLOCK,410530203032018,4,4,0
BLOCK,410510104071001,25,25,0
BLOCK,410510102003056,3,3,0
BLOCK,410510104132035,3,3,0
BLOCK,410510098033003,8,8,0
BLOCK,410530203041011,5,5,0
BLOCK,410530203041013,4,4,0
BLOCK,410530052041017,4,4,0
BLOCK,410510105001006,18,18,0
BLOCK,410510098033009,5,5,0
BLOCK,410510098034000,5,5,0
BLOCK,410510098041000,1,1,0
BLOCK,410510104132013,9,9,0
BLOCK,410510098041003,7,7,0
BLOCK,410510098041006,11,11,0
BLOCK,410510098031020,8,8,0
BLOCK,410530203042012,7,7,0
BLOCK,410530203042022,8,8,0
BLOCK,410530203042028,5,5,0
BLOCK,410530203042029,4,4,0
BLOCK,410530203043004,4,4,0
BLOCK,410530203043005,4,4,0
BLOCK,410510104072009,11,11,0
BLOCK,410510104073000,8,8,0
BLOCK,410510100014015,6,6,0
BLOCK,410510100021008,14,14,0
BLOCK,410530052051005,36,36,0
BLOCK,410510098033008,2,2,0
BLOCK,410510098042001,13,13,0
BLOCK,410510098042007,11,11,0
BLOCK,410510106022001,25,25,0
BLOCK,410510106022003,3,3,0
BLOCK,410510104081004,4,4,0
BLOCK,410510104081006,5,5,0
BLOCK,410510104081008,5,5,0
BLOCK,410510100022001,11,11,0
BLOCK,410530052052006,6,6,0
BLOCK,410530052061019,3,3,0
BLOCK,410510102003085,28,28,0
BLOCK,410510102003086,33,33,0
BLOCK,410510098042012,4,4,0
BLOCK,410510104082009,11,11,0
BLOCK,410510101011000,1,1,0
BLOCK,410530052053000,2,2,0
BLOCK,410530052053002,12,12,0
BLOCK,410510102003094,4,4,0
BLOCK,410530203044025,3,3,0
BLOCK,410510101011007,13,13,0
BLOCK,410510101011015,7,7,0
BLOCK,410530052061001,171,171,0
BLOCK,410430309031033,4,4,0
BLOCK,410430309032000,3,3,0
BLOCK,410430309033014,9,9,0
BLOCK,410510055002004,148,148,0
BLOCK,410510055002011,3,3,0
BLOCK,410510055002014,8,8,0
BLOCK,410510055003005,11,11,0
BLOCK,410470016071017,11,11,0
BLOCK,410470016081011,9,9,0
BLOCK,410470016081012,5,5,0
BLOCK,410470016082000,7,7,0
BLOCK,410430309034000,2,2,0
BLOCK,410510056012000,9,9,0
BLOCK,410510056012001,3,3,0
BLOCK,410470016082007,16,16,0
BLOCK,410470017012000,5,5,0
BLOCK,410470017012001,3,3,0
BLOCK,410470017012003,9,9,0
BLOCK,410470017012007,14,14,0
BLOCK,410510104051020,7,7,0
BLOCK,410510068011016,11,11,0
BLOCK,410430309041023,5,5,0
BLOCK,410510008023010,4,4,0
BLOCK,410470103081009,46,46,0
BLOCK,410470103091012,8,8,0
BLOCK,410510068022005,3,3,0
BLOCK,410510106012001,9,9,0
BLOCK,410510104054003,74,74,0
BLOCK,410430309043023,6,6,0
BLOCK,410510009013011,16,16,0
BLOCK,410510106012019,78,78,0
BLOCK,410510106021004,36,36,0
BLOCK,410510106021010,22,22,0
BLOCK,410510009021009,7,7,0
BLOCK,410510009021014,10,10,0
BLOCK,410530202023002,3,3,0
BLOCK,410530202023011,2,2,0
BLOCK,410510106021011,21,21,0
BLOCK,410510106021017,18,18,0
BLOCK,410510106021019,1,1,0
BLOCK,410510106021024,39,39,0
BLOCK,410510024021016,4,4,0
BLOCK,410430309062012,8,8,0
BLOCK,410530202031002,8,8,0
BLOCK,410510106021037,2,2,0
BLOCK,410510106021038,5,5,0
BLOCK,410510024022014,3,3,0
BLOCK,410510024023029,3,3,0
BLOCK,410470014023011,8,8,0
BLOCK,410530203055011,2,2,0
BLOCK,410470014023024,7,7,0
BLOCK,410470014023026,1,1,0
BLOCK,410470015011008,3,3,0
BLOCK,410470015012004,1,1,0
BLOCK,410470015012009,6,6,0
BLOCK,410470015013005,17,17,0
BLOCK,410510089021001,5,5,0
BLOCK,410510089021006,10,10,0
BLOCK,410510089021008,2,2,0
BLOCK,410510037011002,29,29,0
BLOCK,410510037011019,12,12,0
BLOCK,410470015021018,7,7,0
BLOCK,410470015022011,7,7,0
BLOCK,410470015031000,3,3,0
BLOCK,410470015031002,3,3,0
BLOCK,410510089022003,8,8,0
BLOCK,410510089022010,17,17,0
BLOCK,410510089022015,17,17,0
BLOCK,410470015031005,7,7,0
BLOCK,410470015033002,6,6,0
BLOCK,410470015033023,16,16,0
BLOCK,410470016011000,18,18,0
BLOCK,410510089023008,1,1,0
BLOCK,410510089023009,8,8,0
BLOCK,410510089023024,20,20,0
BLOCK,410510089023026,17,17,0
BLOCK,410510037012024,1,1,0
BLOCK,410510037013000,4,4,0
BLOCK,410470103032075,1,1,0
BLOCK,410510089023031,6,6,0
BLOCK,410510090012000,11,11,0
BLOCK,410510090014007,17,17,0
BLOCK,410510090021000,36,36,0
BLOCK,410510090022000,12,12,0
BLOCK,410510090022001,32,32,0
BLOCK,410470016012003,2,2,0
BLOCK,410470016012009,7,7,0
BLOCK,410470016013001,8,8,0
BLOCK,410470016014000,4,4,0
BLOCK,410470016014007,1,1,0
BLOCK,410470016014009,10,10,0
BLOCK,410470016014013,1,1,0
BLOCK,410510090023003,20,20,0
BLOCK,410510091011001,1,1,0
BLOCK,410510099072002,5,5,0
BLOCK,410470103043000,1,1,0
BLOCK,410470103044015,6,6,0
BLOCK,410470103051011,7,7,0
BLOCK,410470103051013,1,1,0
BLOCK,410510091012006,1,1,0
BLOCK,410470016032009,8,8,0
BLOCK,410470016033003,1,1,0
BLOCK,410510041023023,6,6,0
BLOCK,410470016052002,8,8,0
BLOCK,410510104023007,27,27,0
BLOCK,410510099072003,11,11,0
BLOCK,410510099072007,7,7,0
BLOCK,410510099072010,13,13,0
BLOCK,410430309031019,8,8,0
BLOCK,410510091012008,4,4,0
BLOCK,410510091013001,8,8,0
BLOCK,410510091013002,9,9,0
BLOCK,410470103052009,14,14,0
BLOCK,410510091013004,10,10,0
BLOCK,410470016052007,2,2,0
BLOCK,410470016071004,2,2,0
BLOCK,410470016071006,28,28,0
BLOCK,410510104023014,1,1,0
BLOCK,410510037023031,5,5,0
BLOCK,410510028023020,3,3,0
BLOCK,410510028023021,7,7,0
BLOCK,410510028023027,9,9,0
BLOCK,410510028023028,1,1,0
BLOCK,410510012032012,18,18,0
BLOCK,410510012032013,1,1,0
BLOCK,410510012032016,4,4,0
BLOCK,410510012041004,3,3,0
BLOCK,410510012042000,6,6,0
BLOCK,410510013023003,5,5,0
BLOCK,410510094004003,75,75,0
BLOCK,410510094004016,18,18,0
BLOCK,410510039032020,11,11,0
BLOCK,410510082011024,6,6,0
BLOCK,410510034011000,26,26,0
BLOCK,410470027013046,5,5,0
BLOCK,410510073001145,4,4,0
BLOCK,410510018021016,15,15,0
BLOCK,410510073001154,20,20,0
BLOCK,410510073001155,44,44,0
BLOCK,410510073001157,11,11,0
BLOCK,410510073001165,9,9,0
BLOCK,410510073001166,8,8,0
BLOCK,410510073001170,7,7,0
BLOCK,410510005023011,9,9,0
BLOCK,410510005024000,4,4,0
BLOCK,410510088001000,19,19,0
BLOCK,410510096052011,14,14,0
BLOCK,410470017021003,2,2,0
BLOCK,410510041033000,7,7,0
BLOCK,410510038011016,7,7,0
BLOCK,410510013012003,70,70,0
BLOCK,410510072011031,17,17,0
BLOCK,410510014003009,25,25,0
BLOCK,410510094005000,8,8,0
BLOCK,410510094005002,30,30,0
BLOCK,410510094005005,3,3,0
BLOCK,410470025021019,6,6,0
BLOCK,410510039032029,5,5,0
BLOCK,410510039032030,13,13,0
BLOCK,410510082013006,43,43,0
BLOCK,410470004003008,8,8,0
BLOCK,410510082031001,3,3,0
BLOCK,410510082031002,7,7,0
BLOCK,410510082031005,6,6,0
BLOCK,410510082031006,20,20,0
BLOCK,410510082031015,11,11,0
BLOCK,410510034013013,15,15,0
BLOCK,410510073001173,6,6,0
BLOCK,410510073001174,9,9,0
BLOCK,410510073001188,1,1,0
BLOCK,410510005025017,5,5,0
BLOCK,410510006011010,12,12,0
BLOCK,410510065022008,2,2,0
BLOCK,410510051024016,17,17,0
BLOCK,410510051024019,33,33,0
BLOCK,410510051031006,144,144,0
BLOCK,410510051032004,23,23,0
BLOCK,410510089032000,1,1,0
BLOCK,410510089032001,13,13,0
BLOCK,410470014013015,45,45,0
BLOCK,410470014021004,8,8,0
BLOCK,410470014021007,22,22,0
BLOCK,410510040035014,11,11,0
BLOCK,410510088001020,19,19,0
BLOCK,410510096053012,15,15,0
BLOCK,410470017022014,3,3,0
BLOCK,410470017031008,2,2,0
BLOCK,410510029013020,9,9,0
BLOCK,410510029014012,12,12,0
BLOCK,410510013013014,5,5,0
BLOCK,410510071003031,16,16,0
BLOCK,410510029032001,13,13,0
BLOCK,410510029032004,13,13,0
BLOCK,410510029032011,10,10,0
BLOCK,410510029032016,11,11,0
BLOCK,410510095012007,4,4,0
BLOCK,410510095013002,3,3,0
BLOCK,410470025022026,1,1,0
BLOCK,410510046021000,9,9,0
BLOCK,410470005011002,8,8,0
BLOCK,410470005011003,8,8,0
BLOCK,410470005011014,1,1,0
BLOCK,410470005012018,13,13,0
BLOCK,410510082031018,8,8,0
BLOCK,410510082031022,12,12,0
BLOCK,410510082031027,66,66,0
BLOCK,410470107022006,8,8,0
BLOCK,410510034021022,11,11,0
BLOCK,410510074001008,6,6,0
BLOCK,410510006013000,5,5,0
BLOCK,410510006013007,4,4,0
BLOCK,410510006013015,8,8,0
BLOCK,410510065023014,30,30,0
BLOCK,410510051032008,11,11,0
BLOCK,410510051032015,16,16,0
BLOCK,410510051032020,19,19,0
BLOCK,410510051032023,139,139,0
BLOCK,410510051032025,186,186,0
BLOCK,410470014021014,3,3,0
BLOCK,410470014022003,4,4,0
BLOCK,410470014023001,7,7,0
BLOCK,410510041021000,1,1,0
BLOCK,410510088003010,10,10,0
BLOCK,410470103093005,14,14,0
BLOCK,410510096061001,6,6,0
BLOCK,410510096061009,10,10,0
BLOCK,410510096061010,29,29,0
BLOCK,410510096062002,12,12,0
BLOCK,410470017033002,6,6,0
BLOCK,410510038021003,19,19,0
BLOCK,410510038021009,5,5,0
BLOCK,410510029021027,2,2,0
BLOCK,410510029033008,3,3,0
BLOCK,410510029034008,2,2,0
BLOCK,410430304031016,4,4,0
BLOCK,410430304031025,3,3,0
BLOCK,410510002021010,58,58,0
BLOCK,410510095021002,17,17,0
BLOCK,410510095021006,3,3,0
BLOCK,410510095021013,1,1,0
BLOCK,410470005022010,20,20,0
BLOCK,410470005023000,1,1,0
BLOCK,410470005023001,14,14,0
BLOCK,410470025032006,2,2,0
BLOCK,410510082033007,8,8,0
BLOCK,410510082041002,12,12,0
BLOCK,410470006001020,9,9,0
BLOCK,410510019003024,43,43,0
BLOCK,410510034023016,10,10,0
BLOCK,410430307004047,2,2,0
BLOCK,410510074002017,7,7,0
BLOCK,410510006014025,4,4,0
BLOCK,410510006021007,7,7,0
BLOCK,410510006021008,38,38,0
BLOCK,410510006021021,1,1,0
BLOCK,410510051033004,33,33,0
BLOCK,410510066011009,68,68,0
BLOCK,410470103031002,5,5,0
BLOCK,410510051033007,47,47,0
BLOCK,410510052011000,13,13,0
BLOCK,410510052011002,31,31,0
BLOCK,410510052011007,28,28,0
BLOCK,410510089041004,47,47,0
BLOCK,410510089042000,36,36,0
BLOCK,410510089042004,6,6,0
BLOCK,410510089042009,12,12,0
BLOCK,410470104001026,4,4,0
BLOCK,410510057021000,17,17,0
BLOCK,410510096062007,10,10,0
BLOCK,410510096062008,2,2,0
BLOCK,410510096062015,12,12,0
BLOCK,410510097032008,11,11,0
BLOCK,410470104002014,7,7,0
BLOCK,410470104003001,4,4,0
BLOCK,410470104003005,16,16,0
BLOCK,410510096053008,6,6,0
BLOCK,410470018014002,13,13,0
BLOCK,410470018021007,10,10,0
BLOCK,410470018022001,4,4,0
BLOCK,410470018022004,3,3,0
BLOCK,410510042001000,4,4,0
BLOCK,410510038021013,8,8,0
BLOCK,410510029024004,16,16,0
BLOCK,410430304012015,10,10,0
BLOCK,410510030001005,3,3,0
BLOCK,410510095022013,6,6,0
BLOCK,410510003012017,6,6,0
BLOCK,410510095023013,7,7,0
BLOCK,410510095023016,12,12,0
BLOCK,410470025033004,7,7,0
BLOCK,410510047001002,8,8,0
BLOCK,410470006002000,4,4,0
BLOCK,410510082041015,8,8,0
BLOCK,410510083011001,20,20,0
BLOCK,410510083011002,21,21,0
BLOCK,410470107023034,61,61,0
BLOCK,410510020012005,29,29,0
BLOCK,410510075002000,15,15,0
BLOCK,410510075002001,16,16,0
BLOCK,410430308011023,19,19,0
BLOCK,410510006022007,2,2,0
BLOCK,410510006022024,14,14,0
BLOCK,410510006023007,1,1,0
BLOCK,410510052012020,18,18,0
BLOCK,410510052012022,85,85,0
BLOCK,410510052013003,16,16,0
BLOCK,410510052013006,6,6,0
BLOCK,410510089042011,4,4,0
BLOCK,410510089043004,16,16,0
BLOCK,410510089043006,10,10,0
BLOCK,410510090011001,3,3,0
BLOCK,410510010001022,3,3,0
BLOCK,410470104003013,3,3,0
BLOCK,410470104004015,1,1,0
BLOCK,410510097012018,7,7,0
BLOCK,410510097013002,1,1,0
BLOCK,410510097013006,2,2,0
BLOCK,410510029031001,8,8,0
BLOCK,410430304013009,43,43,0
BLOCK,410510030003004,1,1,0
BLOCK,410510003012011,135,135,0
BLOCK,410510014005016,11,11,0
BLOCK,410510072021022,4,4,0
BLOCK,410510072021024,5,5,0
BLOCK,410510095023012,12,12,0
BLOCK,410510096031005,5,5,0
BLOCK,410510096031007,3,3,0
BLOCK,410510096031012,5,5,0
BLOCK,410510096031013,3,3,0
BLOCK,410510096031023,1,1,0
BLOCK,410510047002007,14,14,0
BLOCK,410470007021018,3,3,0
BLOCK,410470007021019,20,20,0
BLOCK,410470007021028,23,23,0
BLOCK,410510083011022,5,5,0
BLOCK,410510083012000,43,43,0
BLOCK,410510035013008,2,2,0
BLOCK,410510035014001,6,6,0
BLOCK,410510035014010,59,59,0
BLOCK,410510035021001,9,9,0
BLOCK,410510035021007,8,8,0
BLOCK,410510020021003,5,5,0
BLOCK,410510076001002,3,3,0
BLOCK,410430308013009,12,12,0
BLOCK,410510006024003,12,12,0
BLOCK,410510007011007,13,13,0
BLOCK,410510007011012,2,2,0
BLOCK,410470103032021,21,21,0
BLOCK,410510090012002,28,28,0
BLOCK,410510090013001,12,12,0
BLOCK,410510090014000,7,7,0
BLOCK,410510069002011,4,4,0
BLOCK,410510069002017,3,3,0
BLOCK,410470104005042,68,68,0
BLOCK,410470104005053,13,13,0
BLOCK,410510097032001,3,3,0
BLOCK,410470018032005,4,4,0
BLOCK,410470018032027,20,20,0
BLOCK,410470018032031,12,12,0
BLOCK,410510001012014,6,6,0
BLOCK,410510001021000,9,9,0
BLOCK,410510015003007,16,16,0
BLOCK,410510072022000,12,12,0
BLOCK,410510096032011,4,4,0
BLOCK,410510096032015,10,10,0
BLOCK,410510096041008,16,16,0
BLOCK,410510047003004,9,9,0
BLOCK,410510047003007,1,1,0
BLOCK,410510048001002,7,7,0
BLOCK,410470007022004,9,9,0
BLOCK,410470007031013,18,18,0
BLOCK,410470009001001,9,9,0
BLOCK,410510083013006,10,10,0
BLOCK,410510083021005,37,37,0
BLOCK,410510083021013,5,5,0
BLOCK,410510035021022,41,41,0
BLOCK,410510083022004,3,3,0
BLOCK,410470108013024,13,13,0
BLOCK,410470108013036,9,9,0
BLOCK,410510035022000,15,15,0
BLOCK,410510020023009,31,31,0
BLOCK,410510076001012,2,2,0
BLOCK,410510076001020,12,12,0
BLOCK,410510076002002,2,2,0
BLOCK,410510007012016,7,7,0
BLOCK,410510007012018,10,10,0
BLOCK,410510007013009,10,10,0
BLOCK,410510010003021,10,10,0
BLOCK,410510010003022,5,5,0
BLOCK,410510010003051,4,4,0
BLOCK,410510097032003,4,4,0
BLOCK,410510097032005,40,40,0
BLOCK,410510092041004,5,5,0
BLOCK,410510092042001,23,23,0
BLOCK,410470105012009,6,6,0
BLOCK,410510091013010,7,7,0
BLOCK,410510091021000,19,19,0
BLOCK,410510091021002,2,2,0
BLOCK,410510091021003,3,3,0
BLOCK,410510091021004,10,10,0
BLOCK,410510091022007,15,15,0
BLOCK,410470020011018,10,10,0
BLOCK,410470020021000,3,3,0
BLOCK,410510042002034,5,5,0
BLOCK,410510001021013,9,9,0
BLOCK,410510038031006,7,7,0
BLOCK,410510016013006,11,11,0
BLOCK,410510072023026,19,19,0
BLOCK,410510003023003,8,8,0
BLOCK,410510003024001,5,5,0
BLOCK,410510096042004,2,2,0
BLOCK,410510003024025,3,3,0
BLOCK,410510048001007,23,23,0
BLOCK,410510096042011,44,44,0
BLOCK,410510096043000,7,7,0
BLOCK,410510096043002,4,4,0
BLOCK,410470027011008,6,6,0
BLOCK,410510049011009,28,28,0
BLOCK,410470009004007,13,13,0
BLOCK,410510040023006,24,24,0
BLOCK,410510083022029,10,10,0
BLOCK,410510084001000,4,4,0
BLOCK,410510036011002,15,15,0
BLOCK,410510021011010,3,3,0
BLOCK,410510021011017,6,6,0
BLOCK,410510021011027,13,13,0
BLOCK,410510021011033,9,9,0
BLOCK,410510021011034,7,7,0
BLOCK,410510021011045,78,78,0
BLOCK,410510021011047,15,15,0
BLOCK,410510021011048,6,6,0
BLOCK,410510021011054,6,6,0
BLOCK,410510076002019,12,12,0
BLOCK,410510077001000,1,1,0
BLOCK,410510007021000,15,15,0
BLOCK,410510007021002,25,25,0
BLOCK,410510007022000,23,23,0
BLOCK,410510007022001,14,14,0
BLOCK,410459702001020,4,4,0
BLOCK,410510091024014,1,1,0
BLOCK,410510092021003,5,5,0
BLOCK,410510092021014,5,5,0
BLOCK,410510092023002,10,10,0
BLOCK,410470020021015,5,5,0
BLOCK,410470020021022,5,5,0
BLOCK,410510042003012,5,5,0
BLOCK,410510042003027,2,2,0
BLOCK,410510001024005,7,7,0
BLOCK,410510038032003,8,8,0
BLOCK,410510079002017,4,4,0
BLOCK,410510079002019,1,1,0
BLOCK,410510080011002,22,22,0
BLOCK,410510016013019,9,9,0
BLOCK,410510016015003,12,12,0
BLOCK,410510016016016,20,20,0
BLOCK,410510072023043,100,100,0
BLOCK,410430305003013,2,2,0
BLOCK,410510064024000,12,12,0
BLOCK,410510096052000,2,2,0
BLOCK,410510096052001,13,13,0
BLOCK,410510096052002,3,3,0
BLOCK,410510096052004,1,1,0
BLOCK,410470009006005,15,15,0
BLOCK,410470009006007,5,5,0
BLOCK,410510084001002,10,10,0
BLOCK,410510084001006,12,12,0
BLOCK,410510084001007,5,5,0
BLOCK,410510084001008,2,2,0
BLOCK,410510036012015,4,4,0
BLOCK,410510021012001,4,4,0
BLOCK,410510021012039,5,5,0
BLOCK,410510021012042,7,7,0
BLOCK,410510021012043,19,19,0
BLOCK,410430308022048,11,11,0
BLOCK,410430308023043,8,8,0
BLOCK,410510007023009,8,8,0
BLOCK,410510025022000,7,7,0
BLOCK,410510011011001,7,7,0
BLOCK,410510011011006,32,32,0
BLOCK,410510011011007,27,27,0
BLOCK,410510011011018,4,4,0
BLOCK,410510011011023,2,2,0
BLOCK,410510011011026,10,10,0
BLOCK,410510011011037,10,10,0
BLOCK,410510011011044,9,9,0
BLOCK,410510092023005,5,5,0
BLOCK,410510092023006,3,3,0
BLOCK,410510092023009,6,6,0
BLOCK,410510092031007,18,18,0
BLOCK,410510092031013,14,14,0
BLOCK,410510092032008,8,8,0
BLOCK,410510092041000,17,17,0
BLOCK,410510092043001,18,18,0
BLOCK,410510092043006,14,14,0
BLOCK,410510092043008,4,4,0
BLOCK,410510093011007,4,4,0
BLOCK,410510093011008,30,30,0
BLOCK,410470021012000,4,4,0
BLOCK,410470021021001,1,1,0
BLOCK,410470021021007,8,8,0
BLOCK,410470021022000,1,1,0
BLOCK,410470021022002,1,1,0
BLOCK,410510080011006,11,11,0
BLOCK,410510080011011,6,6,0
BLOCK,410510043001102,1,1,0
BLOCK,410510043001107,12,12,0
BLOCK,410510043001113,1,1,0
BLOCK,410510031001018,8,8,0
BLOCK,410510031001021,9,9,0
BLOCK,410510016022002,13,13,0
BLOCK,410510016022013,9,9,0
BLOCK,410510016022015,16,16,0
BLOCK,410510016023003,8,8,0
BLOCK,410510072023070,27,27,0
BLOCK,410510072023077,1,1,0
BLOCK,410510072023088,60,60,0
BLOCK,410510004012003,11,11,0
BLOCK,410510097011007,5,5,0
BLOCK,410470027013011,2,2,0
BLOCK,410470027013031,4,4,0
BLOCK,410470027013032,2,2,0
BLOCK,410510049021007,88,88,0
BLOCK,410510049022007,22,22,0
BLOCK,410510049022013,6,6,0
BLOCK,410470009006027,8,8,0
BLOCK,410510084003000,2,2,0
BLOCK,410510084003001,16,16,0
BLOCK,410510085001004,5,5,0
BLOCK,410510085001006,9,9,0
BLOCK,410510085001009,8,8,0
BLOCK,410510085001011,5,5,0
BLOCK,410510085001016,2,2,0
BLOCK,410470108022047,7,7,0
BLOCK,410510021021001,8,8,0
BLOCK,410510025023015,5,5,0
BLOCK,410510011011063,25,25,0
BLOCK,410510011011067,12,12,0
BLOCK,410459702004006,31,31,0
BLOCK,410510011011075,6,6,0
BLOCK,410510011011085,3,3,0
BLOCK,410510011011091,5,5,0
BLOCK,410510011011102,8,8,0
BLOCK,410510011011115,1,1,0
BLOCK,410510011011119,3,3,0
BLOCK,410510093011009,6,6,0
BLOCK,410510093011013,2,2,0
BLOCK,410510093011016,7,7,0
BLOCK,410510093011022,9,9,0
BLOCK,410510093012005,5,5,0
BLOCK,410510093012011,14,14,0
BLOCK,410510093013004,5,5,0
BLOCK,410510093013005,12,12,0
BLOCK,410510093021002,5,5,0
BLOCK,410510093021008,11,11,0
BLOCK,410470021023004,2,2,0
BLOCK,410470021024001,11,11,0
BLOCK,410470021024004,8,8,0
BLOCK,410470021024013,2,2,0
BLOCK,410470022011008,5,5,0
BLOCK,410510016023009,4,4,0
BLOCK,410510017021002,2,2,0
BLOCK,410510072023090,36,36,0
BLOCK,410510004013012,17,17,0
BLOCK,410510017021015,12,12,0
BLOCK,410510017021018,5,5,0
BLOCK,410510072023113,4,4,0
BLOCK,410510073001004,35,35,0
BLOCK,410430306001022,21,21,0
BLOCK,410430306001031,2,2,0
BLOCK,410510004013025,5,5,0
BLOCK,410510004013043,1,1,0
BLOCK,410470010003015,112,112,0
BLOCK,410510085002002,13,13,0
BLOCK,410510085002005,16,16,0
BLOCK,410510021023030,3,3,0
BLOCK,410510022031003,7,7,0
BLOCK,410510022031009,10,10,0
BLOCK,410510022031027,5,5,0
BLOCK,410510022031033,7,7,0
BLOCK,410510078001015,1,1,0
BLOCK,410510078002001,4,4,0
BLOCK,410510008012006,1,1,0
BLOCK,410510037014001,2,2,0
BLOCK,410510026003024,18,18,0
BLOCK,410459702004017,7,7,0
BLOCK,410459702004020,7,7,0
BLOCK,410459702004029,10,10,0
BLOCK,410510011011126,13,13,0
BLOCK,410510011011128,6,6,0
BLOCK,410430303003001,10,10,0
BLOCK,410470105023025,6,6,0
BLOCK,410470105024007,7,7,0
BLOCK,410510093021010,8,8,0
BLOCK,410510093021013,24,24,0
BLOCK,410510093022010,12,12,0
BLOCK,410510093022018,17,17,0
BLOCK,410510093023005,2,2,0
BLOCK,410470022021000,1,1,0
BLOCK,410470022021016,3,3,0
BLOCK,410470022021026,8,8,0
BLOCK,410510043001082,4,4,0
BLOCK,410510043001084,6,6,0
BLOCK,410510080022014,4,4,0
BLOCK,410470002001012,5,5,0
BLOCK,410510045001032,10,10,0
BLOCK,410510081001013,21,21,0
BLOCK,410470106002244,76,76,0
BLOCK,410510017023008,6,6,0
BLOCK,410510073001013,3,3,0
BLOCK,410510073001029,2,2,0
BLOCK,410510004014002,10,10,0
BLOCK,410510050012029,10,10,0
BLOCK,410510050012030,2,2,0
BLOCK,410470010003032,4,4,0
BLOCK,410510086001010,13,13,0
BLOCK,410510036021059,8,8,0
BLOCK,410459709002460,13,13,0
BLOCK,410510022031046,5,5,0
BLOCK,410510022034002,1,1,0
BLOCK,410510022034003,10,10,0
BLOCK,410510022034004,17,17,0
BLOCK,410510078002025,13,13,0
BLOCK,410510079001009,10,10,0
BLOCK,410510008014023,18,18,0
BLOCK,410510008021000,17,17,0
BLOCK,410510008021007,6,6,0
BLOCK,410510037014006,3,3,0
BLOCK,410510011021010,2,2,0
BLOCK,410510011022002,1,1,0
BLOCK,410510011022032,12,12,0
BLOCK,410510094001015,9,9,0
BLOCK,410510094002007,46,46,0
BLOCK,410470022022000,1,1,0
BLOCK,410470022023002,12,12,0
BLOCK,410470022023013,1,1,0
BLOCK,410470023011005,10,10,0
BLOCK,410470023031010,12,12,0
BLOCK,410470002002014,24,24,0
BLOCK,410470002002023,35,35,0
BLOCK,410470002002033,5,5,0
BLOCK,410470002002037,104,104,0
BLOCK,410510073001038,6,6,0
BLOCK,410510004022039,11,11,0
BLOCK,410510050021018,5,5,0
BLOCK,410470011002027,5,5,0
BLOCK,410510050022002,12,12,0
BLOCK,410510086002004,10,10,0
BLOCK,410510086002007,50,50,0
BLOCK,410510023031007,4,4,0
BLOCK,410510023031009,13,13,0
BLOCK,410510079001012,22,22,0
BLOCK,410510008022015,41,41,0
BLOCK,410510023031016,5,5,0
BLOCK,410459703003032,5,5,0
BLOCK,410459703004008,7,7,0
BLOCK,410510011022015,2,2,0
BLOCK,410510011022017,10,10,0
BLOCK,410510027021021,1,1,0
BLOCK,410510027021027,1,1,0
BLOCK,410459703005013,4,4,0
BLOCK,410510011022053,4,4,0
BLOCK,410510011022055,4,4,0
BLOCK,410510011022057,2,2,0
BLOCK,410510011022059,13,13,0
BLOCK,410510011022065,7,7,0
BLOCK,410470105033003,5,5,0
BLOCK,410470023032000,6,6,0
BLOCK,410470023032001,1,1,0
BLOCK,410470023032013,10,10,0
BLOCK,410470023033016,10,10,0
BLOCK,410470002003007,11,11,0
BLOCK,410510081003006,21,21,0
BLOCK,410510081003007,17,17,0
BLOCK,410510081003010,9,9,0
BLOCK,410510017041013,28,28,0
BLOCK,410510017041015,7,7,0
BLOCK,410510017041021,7,7,0
BLOCK,410510073001078,2,2,0
BLOCK,410510073001081,10,10,0
BLOCK,410510065011007,10,10,0
BLOCK,410470101001084,4,4,0
BLOCK,410510050022015,43,43,0
BLOCK,410470012001032,23,23,0
BLOCK,410499701013017,14,14,0
BLOCK,410510036024000,10,10,0
BLOCK,410510023031040,11,11,0
BLOCK,410510023031055,104,104,0
BLOCK,410510023031066,13,13,0
BLOCK,410510037022010,7,7,0
BLOCK,410459704002005,4,4,0
