geography,id,num_hh_control,num_hh_result,num_hh_diff
BLOCK,410639601001000,9,9,0
BLOCK,410639601001080,13,13,0
BLOCK,410659708001135,3,3,0
BLOCK,410670329043008,1,1,0
BLOCK,410670313022009,11,11,0
BLOCK,410099702022080,8,8,0
BLOCK,410159501003029,13,13,0
BLOCK,410170008005009,6,6,0
BLOCK,410170008005035,12,12,0
BLOCK,410190300002133,9,9,0
BLOCK,410099703002023,9,9,0
BLOCK,410110007011007,1,1,0
BLOCK,410139501021183,2,2,0
BLOCK,410191700003021,4,4,0
BLOCK,410139502001087,3,3,0
BLOCK,410139502003046,8,8,0
BLOCK,410190700001018,61,61,0
BLOCK,410050229051014,28,28,0
BLOCK,410050229042006,82,82,0
BLOCK,410019502002060,7,7,0
BLOCK,410019502003034,11,11,0
BLOCK,410019503001035,7,7,0
BLOCK,410050221053011,23,23,0
BLOCK,410050229072000,1,1,0
BLOCK,410030108003045,4,4,0
BLOCK,410030109001040,3,3,0
BLOCK,410050221051009,28,28,0
BLOCK,410050229061027,1,1,0
BLOCK,410050221082037,1,1,0
BLOCK,410030109003017,31,31,0
BLOCK,410050201012021,1,1,0
BLOCK,410050231001010,131,131,0
BLOCK,410050221102036,18,18,0
BLOCK,410050201022038,7,7,0
BLOCK,410050202011010,5,5,0
BLOCK,410050221091021,21,21,0
BLOCK,410050221101012,4,4,0
BLOCK,410019503003166,11,11,0
BLOCK,410019504001018,24,24,0
BLOCK,410050222064015,24,24,0
BLOCK,410050222072013,12,12,0
BLOCK,410333616021057,26,26,0
BLOCK,410192000001058,30,30,0
BLOCK,410239601001219,6,6,0
BLOCK,410279501003038,20,20,0
BLOCK,410279501004038,10,10,0
BLOCK,410290025002336,8,8,0
BLOCK,410290025003035,58,58,0
BLOCK,410290026001037,1,1,0
BLOCK,410192000002044,32,32,0
BLOCK,410290026001098,4,4,0
BLOCK,410290028002023,51,51,0
BLOCK,410290028003003,8,8,0
BLOCK,410290007012006,77,77,0
BLOCK,410290007022015,6,6,0
BLOCK,410290007023044,6,6,0
BLOCK,410290023001006,5,5,0
BLOCK,410290023001059,2,2,0
BLOCK,410290028003023,6,6,0
BLOCK,410333606021007,2,2,0
BLOCK,410192100005220,12,12,0
BLOCK,410290009011018,28,28,0
BLOCK,410290009013014,12,12,0
BLOCK,410390004043024,1,1,0
BLOCK,410359713005006,34,34,0
BLOCK,410359714002003,33,33,0
BLOCK,410390005001036,1,1,0
BLOCK,410359719004004,45,45,0
BLOCK,410390005001082,5,5,0
BLOCK,410390002001036,8,8,0
BLOCK,410390005001050,3,3,0
BLOCK,410359715003003,1,1,0
BLOCK,410190700002077,3,3,0
BLOCK,410190100001057,4,4,0
BLOCK,410190700002170,6,6,0
BLOCK,410110009022016,13,13,0
BLOCK,410190100001126,9,9,0
BLOCK,410190700003040,3,3,0
BLOCK,410110010011036,2,2,0
BLOCK,410110010013042,2,2,0
BLOCK,410110010023027,22,22,0
BLOCK,410110010024002,4,4,0
BLOCK,410170001001076,8,8,0
BLOCK,410190100002048,20,20,0
BLOCK,410110010024104,6,6,0
BLOCK,410190200002004,8,8,0
BLOCK,410190200002029,13,13,0
BLOCK,410050203021000,61,61,0
BLOCK,410050203022021,1,1,0
BLOCK,410050222061007,70,70,0
BLOCK,410019504003029,8,8,0
BLOCK,410050222084008,23,23,0
BLOCK,410050203041013,37,37,0
BLOCK,410050204012009,121,121,0
BLOCK,410050204013041,1,1,0
BLOCK,410050222081001,4,4,0
BLOCK,410019505001099,4,4,0
BLOCK,410019505001152,6,6,0
BLOCK,410333616022102,34,34,0
BLOCK,410192000004002,2,2,0
BLOCK,410192000004054,3,3,0
BLOCK,410290026001341,1,1,0
BLOCK,410359702012095,8,8,0
BLOCK,410279502022022,8,8,0
BLOCK,410279504001038,10,10,0
BLOCK,410290026001366,1,1,0
BLOCK,410290024002020,3,3,0
BLOCK,410333607012044,13,13,0
BLOCK,410333616012010,13,13,0
BLOCK,410333616012035,5,5,0
BLOCK,410290025001054,10,10,0
BLOCK,410290025001107,1,1,0
BLOCK,410379602002016,3,3,0
BLOCK,410390002002035,21,21,0
BLOCK,410359716004013,18,18,0
BLOCK,410379602004023,12,12,0
BLOCK,410390005002049,1,1,0
BLOCK,410390007081194,9,9,0
BLOCK,410390014001026,6,6,0
BLOCK,410190200002078,15,15,0
BLOCK,410190200002103,6,6,0
BLOCK,410110011013128,2,2,0
BLOCK,410139504022062,4,4,0
BLOCK,410190200003010,2,2,0
BLOCK,410110002002066,8,8,0
BLOCK,410190200004042,6,6,0
BLOCK,410110002002202,8,8,0
BLOCK,410333611021021,5,5,0
BLOCK,410333611014005,53,53,0
BLOCK,410359702012179,4,4,0
BLOCK,410290015004043,23,23,0
BLOCK,410333612011019,4,4,0
BLOCK,410333612012010,204,204,0
BLOCK,410319602011017,1,1,0
BLOCK,410333607032004,36,36,0
BLOCK,410333607014014,11,11,0
BLOCK,410333616012062,1,1,0
BLOCK,410191800003025,5,5,0
BLOCK,410219601002082,1,1,0
BLOCK,410219601002134,5,5,0
BLOCK,410390003001031,4,4,0
BLOCK,410333616014082,9,9,0
BLOCK,410359707002069,3,3,0
BLOCK,410390007021059,18,18,0
BLOCK,410379601001047,1,1,0
BLOCK,410390008001008,1,1,0
BLOCK,410359706001012,4,4,0
BLOCK,410359706001064,2,2,0
BLOCK,410359706001116,8,8,0
BLOCK,410359717004013,12,12,0
BLOCK,410379601003705,3,3,0
BLOCK,410510102001047,1,1,0
BLOCK,410510102002016,24,24,0
BLOCK,410510104132008,79,79,0
BLOCK,410530202041007,13,13,0
BLOCK,410510105001031,34,34,0
BLOCK,410530202042020,110,110,0
BLOCK,410510102003100,13,13,0
BLOCK,410530203031027,1,1,0
BLOCK,410530203032008,30,30,0
BLOCK,410530053014008,11,11,0
BLOCK,410530203032023,25,25,0
BLOCK,410170012001044,17,17,0
BLOCK,410159501001347,2,2,0
BLOCK,410170012001027,35,35,0
BLOCK,410190300001059,2,2,0
BLOCK,410190500032005,10,10,0
BLOCK,410191500013007,1,1,0
BLOCK,410191600011005,31,31,0
BLOCK,410110003003018,12,12,0
BLOCK,410159501001470,3,3,0
BLOCK,410190500032046,1,1,0
BLOCK,410099702013043,3,3,0
BLOCK,410099702021001,1,1,0
BLOCK,410099702022002,10,10,0
BLOCK,410110011022024,5,5,0
BLOCK,410170008003057,4,4,0
BLOCK,410170013011007,16,16,0
BLOCK,410170012004038,49,49,0
BLOCK,410290011001017,6,6,0
BLOCK,410290011004000,46,46,0
BLOCK,410333607042008,174,174,0
BLOCK,410279501001060,47,47,0
BLOCK,410279501002026,7,7,0
BLOCK,410290012002000,3,3,0
BLOCK,410290012003020,34,34,0
BLOCK,410290002012011,35,35,0
BLOCK,410290002021020,19,19,0
BLOCK,410290026002272,4,4,0
BLOCK,410290002032012,18,18,0
BLOCK,410290004032001,7,7,0
BLOCK,410290026002474,1,1,0
BLOCK,410319602022011,2,2,0
BLOCK,410192100002007,6,6,0
BLOCK,410239601003121,4,4,0
BLOCK,410259602001358,1,1,0
BLOCK,410290004051005,26,26,0
BLOCK,410290004063006,16,16,0
BLOCK,410333613012030,26,26,0
BLOCK,410290027012098,2,2,0
BLOCK,410319602023039,19,19,0
BLOCK,410359708001052,11,11,0
BLOCK,410390004021014,7,7,0
BLOCK,410390011022023,1,1,0
BLOCK,410359708002062,2,2,0
BLOCK,410390004021023,7,7,0
BLOCK,410390008001127,2,2,0
BLOCK,410190500042019,14,14,0
BLOCK,410191700001020,8,8,0
BLOCK,410079506002007,1,1,0
BLOCK,410359705002382,1,1,0
BLOCK,410192100002069,3,3,0
BLOCK,410259602001315,3,3,0
BLOCK,410259602002008,9,9,0
BLOCK,410290005021009,20,20,0
BLOCK,410290005024000,433,433,0
BLOCK,410290006032005,14,14,0
BLOCK,410290020001016,10,10,0
BLOCK,410290020002027,14,14,0
BLOCK,410290027023026,25,25,0
BLOCK,410333613022014,1,1,0
BLOCK,410192100004058,8,8,0
BLOCK,410192100004110,3,3,0
BLOCK,410259602001438,1,1,0
BLOCK,410290006042010,27,27,0
BLOCK,410290006053002,30,30,0
BLOCK,410290021002007,1,1,0
BLOCK,410290022001012,37,37,0
BLOCK,410290022003020,1,1,0
BLOCK,410390016001034,15,15,0
BLOCK,410390007053001,10,10,0
BLOCK,410390001002031,1,1,0
BLOCK,410390015003022,25,25,0
BLOCK,410359709021027,79,79,0
BLOCK,410390009024028,31,31,0
BLOCK,410390016003030,17,17,0
BLOCK,410359710001018,15,15,0
BLOCK,410510103052002,77,77,0
BLOCK,410510103052004,35,35,0
BLOCK,410510105003106,13,13,0
BLOCK,410530203052013,2,2,0
BLOCK,410510099052004,268,268,0
BLOCK,410530202031016,9,9,0
BLOCK,410510099072011,25,25,0
BLOCK,410510099074034,9,9,0
BLOCK,410390004033043,9,9,0
BLOCK,410390009032003,7,7,0
BLOCK,410390004034012,1,1,0
BLOCK,410359712001012,1,1,0
BLOCK,410359713001002,1,1,0
BLOCK,410430302014048,15,15,0
BLOCK,410430309033001,100,100,0
BLOCK,410430309034021,6,6,0
BLOCK,410430309041012,22,22,0
BLOCK,410470015012011,19,19,0
BLOCK,410470015023002,36,36,0
BLOCK,410430309042040,17,17,0
BLOCK,410430309051003,14,14,0
BLOCK,410459709002644,1,1,0
BLOCK,410499702001101,10,10,0
BLOCK,410470016014010,2,2,0
BLOCK,410470016031021,56,56,0
BLOCK,410510024023002,34,34,0
BLOCK,410510025012003,23,23,0
BLOCK,410510041022000,2,2,0
BLOCK,410510041023020,11,11,0
BLOCK,410510068022009,20,20,0
BLOCK,410430309061008,4,4,0
BLOCK,410430309062030,1,1,0
BLOCK,410430309063016,25,25,0
BLOCK,410499702002055,1,1,0
BLOCK,410470016052006,30,30,0
BLOCK,410470104001019,3,3,0
BLOCK,410510010002012,7,7,0
BLOCK,410510025023008,70,70,0
BLOCK,410510041024024,13,13,0
BLOCK,410510096053013,24,24,0
BLOCK,410459702002006,1,1,0
BLOCK,410459702003001,14,14,0
BLOCK,410459709002979,1,1,0
BLOCK,410499702005057,7,7,0
BLOCK,410470017032013,14,14,0
BLOCK,410470018012020,20,20,0
BLOCK,410470104005003,1,1,0
BLOCK,410470104005050,15,15,0
BLOCK,410510010004011,11,11,0
BLOCK,410510027013018,13,13,0
BLOCK,410510041032019,9,9,0
BLOCK,410510041033011,24,24,0
BLOCK,410510070012016,10,10,0
BLOCK,410459703001002,43,43,0
BLOCK,410459703003009,3,3,0
BLOCK,410459709003105,3,3,0
BLOCK,410470018013008,14,14,0
BLOCK,410470018023003,8,8,0
BLOCK,410470018031009,398,398,0
BLOCK,410510011021001,17,17,0
BLOCK,410510011022021,1,1,0
BLOCK,410510027022020,82,82,0
BLOCK,410510028012016,43,43,0
BLOCK,410510028022006,9,9,0
BLOCK,410510059012016,2,2,0
BLOCK,410510092023001,21,21,0
BLOCK,410459703005015,5,5,0
BLOCK,410499702005392,1,1,0
BLOCK,410470020011009,22,22,0
BLOCK,410470020021009,19,19,0
BLOCK,410510012021007,99,99,0
BLOCK,410510012023002,66,66,0
BLOCK,410510028022023,15,15,0
BLOCK,410510029011017,3,3,0
BLOCK,410510029013012,14,14,0
BLOCK,410510038013024,13,13,0
BLOCK,410510070023001,1,1,0
BLOCK,410510093021006,16,16,0
BLOCK,410510094002013,10,10,0
BLOCK,410459704005029,2,2,0
BLOCK,410459705001036,1,1,0
BLOCK,410470021023003,32,32,0
BLOCK,410470022011024,30,30,0
BLOCK,410510012042022,19,19,0
BLOCK,410510013013007,15,15,0
BLOCK,410510029021014,22,22,0
BLOCK,410510029023015,10,10,0
BLOCK,410510029025019,17,17,0
BLOCK,410510060021011,52,52,0
BLOCK,410470106001034,12,12,0
BLOCK,410510080012017,39,39,0
BLOCK,410430304012003,5,5,0
BLOCK,410430304013000,15,15,0
BLOCK,410459709003618,2,2,0
BLOCK,410459709004053,1,1,0
BLOCK,410470023012003,7,7,0
BLOCK,410470023031019,5,5,0
BLOCK,410470023041013,4,4,0
BLOCK,410510014002018,11,11,0
BLOCK,410510030001032,8,8,0
BLOCK,410510095011012,21,21,0
BLOCK,410430304014021,35,35,0
BLOCK,410430304031032,3,3,0
BLOCK,410430304041005,16,16,0
BLOCK,410459705006016,4,4,0
BLOCK,410459706001035,4,4,0
BLOCK,410470106002121,7,7,0
BLOCK,410470106002175,6,6,0
BLOCK,410510015001010,12,12,0
BLOCK,410510016012012,22,22,0
BLOCK,410510030004025,8,8,0
BLOCK,410510031001047,8,8,0
BLOCK,410510046011015,26,26,0
BLOCK,410510095021014,8,8,0
BLOCK,410430305001008,2,2,0
BLOCK,410459706002092,2,2,0
BLOCK,410470025022001,13,13,0
BLOCK,410470025023006,11,11,0
BLOCK,410510016022001,10,10,0
BLOCK,410510032002020,11,11,0
BLOCK,410510096041014,235,235,0
BLOCK,410430305002067,9,9,0
BLOCK,410459706003026,6,6,0
BLOCK,410459706004005,4,4,0
BLOCK,410459706005027,3,3,0
BLOCK,410470005012015,67,67,0
BLOCK,410470006001009,12,12,0
BLOCK,410470025033011,117,117,0
BLOCK,410470107012011,11,11,0
BLOCK,410510017023020,12,12,0
BLOCK,410510017032014,14,14,0
BLOCK,410510033021026,19,19,0
BLOCK,410510082032004,75,75,0
BLOCK,410510097011004,23,23,0
BLOCK,410459707001006,6,6,0
BLOCK,410459707001058,1,1,0
BLOCK,410470107022068,1,1,0
BLOCK,410470007022001,94,94,0
BLOCK,410470027011000,1,1,0
BLOCK,410470027011032,141,141,0
BLOCK,410510017043011,28,28,0
BLOCK,410510018012023,19,19,0
BLOCK,410510034011026,8,8,0
BLOCK,410510034013016,9,9,0
BLOCK,410510034022001,43,43,0
BLOCK,410510083011008,281,281,0
BLOCK,410459707001174,4,4,0
BLOCK,410459709001037,1,1,0
BLOCK,410470009002012,12,12,0
BLOCK,410470027021020,20,20,0
BLOCK,410470028001037,9,9,0
BLOCK,410510019002012,12,12,0
BLOCK,410510035013007,12,12,0
BLOCK,410510035021017,15,15,0
BLOCK,410470102011002,172,172,0
BLOCK,410510035021035,37,37,0
BLOCK,410510036012035,12,12,0
BLOCK,410510040024014,8,8,0
BLOCK,410510089031019,14,14,0
BLOCK,410430308012019,23,23,0
BLOCK,410459709002252,2,2,0
BLOCK,410510021012028,2,2,0
BLOCK,410510036014018,24,24,0
BLOCK,410510036021040,2,2,0
